peak,n,d,condition,epoch,loglik
FALSE,5,2,winsfs_b500_w250,13,-10313132
FALSE,5,2,winsfs_b500_w250,14,-10312988
FALSE,5,2,winsfs_b500_w250,15,-10312895
FALSE,5,2,winsfs_b500_w250,16,-10312838
FALSE,5,2,winsfs_b500_w250,17,-10312807
FALSE,5,2,winsfs_b500_w250,18,-10312793
FALSE,5,2,winsfs_b500_w250,19,-10312793
FALSE,5,2,winsfs_b500_w250,20,-10312802
FALSE,5,2,winsfs_b500_w250,21,-10312818
FALSE,5,2,winsfs_b500_w250,22,-10312840
FALSE,5,2,winsfs_b500_w250,23,-10312866
FALSE,5,2,winsfs_b500_w250,24,-10312896
FALSE,5,2,winsfs_b500_w250,25,-10312928
FALSE,5,2,winsfs_b500_w250,26,-10312962
FALSE,5,2,winsfs_b500_w250,27,-10312997
FALSE,5,2,winsfs_b500_w250,28,-10313034
FALSE,5,2,winsfs_b500_w250,29,-10313072
FALSE,5,2,winsfs_b500_w250,30,-10313110
FALSE,5,2,winsfs_b500_w250,31,-10313150
FALSE,5,2,winsfs_b500_w250,32,-10313190
FALSE,5,2,winsfs_b500_w250,33,-10313230
FALSE,5,2,winsfs_b500_w250,34,-10313271
FALSE,5,2,winsfs_b500_w250,35,-10313311
FALSE,5,2,winsfs_b500_w250,36,-10313353
FALSE,5,2,winsfs_b500_w250,37,-10313394
FALSE,5,2,winsfs_b500_w250,38,-10313435
FALSE,5,2,winsfs_b500_w250,39,-10313477
FALSE,5,2,winsfs_b500_w250,40,-10313518
FALSE,5,2,winsfs_b500_w250,41,-10313560
FALSE,5,2,winsfs_b500_w250,42,-10313601
FALSE,5,2,winsfs_b500_w250,43,-10313642
FALSE,5,2,winsfs_b500_w250,44,-10313684
FALSE,5,2,winsfs_b500_w250,45,-10313725
FALSE,5,2,winsfs_b500_w250,46,-10313767
FALSE,5,2,winsfs_b500_w250,47,-10313808
FALSE,5,2,winsfs_b500_w250,48,-10313849
FALSE,5,2,winsfs_b500_w250,49,-10313890
FALSE,5,2,winsfs_b500_w250,50,-10313931
FALSE,5,2,winsfs_b500_w250,51,-10313972
FALSE,5,2,winsfs_b500_w250,52,-10314013
FALSE,5,2,winsfs_b500_w250,53,-10314053
FALSE,5,2,winsfs_b500_w250,54,-10314094
FALSE,5,2,winsfs_b500_w250,55,-10314134
FALSE,5,2,winsfs_b500_w250,56,-10314174
FALSE,5,2,winsfs_b500_w250,57,-10314214
FALSE,5,2,winsfs_b500_w250,58,-10314254
FALSE,5,2,winsfs_b500_w250,59,-10314294
FALSE,5,2,winsfs_b500_w250,60,-10314334
FALSE,5,2,winsfs_b500_w250,61,-10314373
FALSE,5,2,winsfs_b500_w250,62,-10314413
FALSE,5,2,winsfs_b500_w250,63,-10314452
FALSE,5,2,winsfs_b500_w250,64,-10314491
FALSE,5,2,winsfs_b500_w250,65,-10314530
FALSE,5,2,winsfs_b500_w250,66,-10314569
FALSE,5,2,winsfs_b500_w250,67,-10314608
FALSE,5,2,winsfs_b500_w250,68,-10314647
FALSE,5,2,winsfs_b500_w250,69,-10314685
FALSE,5,2,winsfs_b500_w250,70,-10314723
FALSE,5,2,winsfs_b500_w250,71,-10314762
FALSE,5,2,winsfs_b500_w250,72,-10314800
FALSE,5,2,winsfs_b500_w250,73,-10314837
FALSE,5,2,winsfs_b500_w250,74,-10314875
FALSE,5,2,winsfs_b500_w250,75,-10314913
FALSE,5,2,winsfs_b500_w250,76,-10314950
FALSE,5,2,winsfs_b500_w250,77,-10314988
FALSE,5,2,winsfs_b500_w250,78,-10315025
FALSE,5,2,winsfs_b500_w250,79,-10315062
FALSE,5,2,winsfs_b500_w250,80,-10315099
FALSE,5,2,winsfs_b500_w250,81,-10315136
FALSE,5,2,winsfs_b500_w250,82,-10315172
FALSE,5,2,winsfs_b500_w250,83,-10315209
FALSE,5,2,winsfs_b500_w250,84,-10315245
FALSE,5,2,winsfs_b500_w250,85,-10315281
FALSE,5,2,winsfs_b500_w250,86,-10315317
FALSE,5,2,winsfs_b500_w250,87,-10315353
FALSE,5,2,winsfs_b500_w250,88,-10315389
FALSE,5,2,winsfs_b500_w250,89,-10315425
FALSE,5,2,winsfs_b500_w250,90,-10315460
FALSE,5,2,winsfs_b500_w250,91,-10315496
FALSE,5,2,winsfs_b500_w250,92,-10315531
FALSE,5,2,winsfs_b500_w250,93,-10315566
FALSE,5,2,winsfs_b500_w250,94,-10315601
FALSE,5,2,winsfs_b500_w250,95,-10315636
FALSE,5,2,winsfs_b500_w250,96,-10315671
FALSE,5,2,winsfs_b500_w250,97,-10315705
FALSE,5,2,winsfs_b500_w250,98,-10315740
FALSE,5,2,winsfs_b500_w250,99,-10315774
FALSE,5,2,winsfs_b500_w250,100,-10315808
FALSE,5,2,winsfs_b500_w500,1,-15549574
FALSE,5,2,winsfs_b500_w500,2,-12069204
FALSE,5,2,winsfs_b500_w500,3,-11085315
FALSE,5,2,winsfs_b500_w500,4,-10679128
FALSE,5,2,winsfs_b500_w500,5,-10499200
FALSE,5,2,winsfs_b500_w500,6,-10414981
FALSE,5,2,winsfs_b500_w500,7,-10373063
FALSE,5,2,winsfs_b500_w500,8,-10350755
FALSE,5,2,winsfs_b500_w500,9,-10338060
FALSE,5,2,winsfs_b500_w500,10,-10330371
FALSE,5,2,winsfs_b500_w500,11,-10325451
FALSE,5,2,winsfs_b500_w500,12,-10322156
FALSE,5,2,winsfs_b500_w500,13,-10319862
FALSE,5,2,winsfs_b500_w500,14,-10318215
FALSE,5,2,winsfs_b500_w500,15,-10317002
FALSE,5,2,winsfs_b500_w500,16,-10316091
FALSE,5,2,winsfs_b500_w500,17,-10315395
FALSE,5,2,winsfs_b500_w500,18,-10314855
FALSE,5,2,winsfs_b500_w500,19,-10314432
FALSE,5,2,winsfs_b500_w500,20,-10314097
FALSE,5,2,winsfs_b500_w500,21,-10313830
FALSE,5,2,winsfs_b500_w500,22,-10313615
FALSE,5,2,winsfs_b500_w500,23,-10313442
FALSE,5,2,winsfs_b500_w500,24,-10313302
FALSE,5,2,winsfs_b500_w500,25,-10313189
FALSE,5,2,winsfs_b500_w500,26,-10313097
FALSE,5,2,winsfs_b500_w500,27,-10313023
FALSE,5,2,winsfs_b500_w500,28,-10312963
FALSE,5,2,winsfs_b500_w500,29,-10312915
FALSE,5,2,winsfs_b500_w500,30,-10312877
FALSE,5,2,winsfs_b500_w500,31,-10312848
FALSE,5,2,winsfs_b500_w500,32,-10312825
FALSE,5,2,winsfs_b500_w500,33,-10312808
FALSE,5,2,winsfs_b500_w500,34,-10312796
FALSE,5,2,winsfs_b500_w500,35,-10312788
FALSE,5,2,winsfs_b500_w500,36,-10312784
FALSE,5,2,winsfs_b500_w500,37,-10312783
FALSE,5,2,winsfs_b500_w500,38,-10312785
FALSE,5,2,winsfs_b500_w500,39,-10312789
FALSE,5,2,winsfs_b500_w500,40,-10312795
FALSE,5,2,winsfs_b500_w500,41,-10312802
FALSE,5,2,winsfs_b500_w500,42,-10312811
FALSE,5,2,winsfs_b500_w500,43,-10312822
FALSE,5,2,winsfs_b500_w500,44,-10312834
FALSE,5,2,winsfs_b500_w500,45,-10312846
FALSE,5,2,winsfs_b500_w500,46,-10312860
FALSE,5,2,winsfs_b500_w500,47,-10312874
FALSE,5,2,winsfs_b500_w500,48,-10312889
FALSE,5,2,winsfs_b500_w500,49,-10312905
FALSE,5,2,winsfs_b500_w500,50,-10312921
FALSE,5,2,winsfs_b500_w500,51,-10312937
FALSE,5,2,winsfs_b500_w500,52,-10312954
FALSE,5,2,winsfs_b500_w500,53,-10312972
FALSE,5,2,winsfs_b500_w500,54,-10312990
FALSE,5,2,winsfs_b500_w500,55,-10313008
FALSE,5,2,winsfs_b500_w500,56,-10313026
FALSE,5,2,winsfs_b500_w500,57,-10313045
FALSE,5,2,winsfs_b500_w500,58,-10313064
FALSE,5,2,winsfs_b500_w500,59,-10313083
FALSE,5,2,winsfs_b500_w500,60,-10313102
FALSE,5,2,winsfs_b500_w500,61,-10313122
FALSE,5,2,winsfs_b500_w500,62,-10313141
FALSE,5,2,winsfs_b500_w500,63,-10313161
FALSE,5,2,winsfs_b500_w500,64,-10313181
FALSE,5,2,winsfs_b500_w500,65,-10313201
FALSE,5,2,winsfs_b500_w500,66,-10313221
FALSE,5,2,winsfs_b500_w500,67,-10313241
FALSE,5,2,winsfs_b500_w500,68,-10313261
FALSE,5,2,winsfs_b500_w500,69,-10313282
FALSE,5,2,winsfs_b500_w500,70,-10313302
FALSE,5,2,winsfs_b500_w500,71,-10313323
FALSE,5,2,winsfs_b500_w500,72,-10313343
FALSE,5,2,winsfs_b500_w500,73,-10313364
FALSE,5,2,winsfs_b500_w500,74,-10313384
FALSE,5,2,winsfs_b500_w500,75,-10313405
FALSE,5,2,winsfs_b500_w500,76,-10313425
FALSE,5,2,winsfs_b500_w500,77,-10313446
FALSE,5,2,winsfs_b500_w500,78,-10313466
FALSE,5,2,winsfs_b500_w500,79,-10313487
FALSE,5,2,winsfs_b500_w500,80,-10313508
FALSE,5,2,winsfs_b500_w500,81,-10313528
FALSE,5,2,winsfs_b500_w500,82,-10313549
FALSE,5,2,winsfs_b500_w500,83,-10313570
FALSE,5,2,winsfs_b500_w500,84,-10313590
FALSE,5,2,winsfs_b500_w500,85,-10313611
FALSE,5,2,winsfs_b500_w500,86,-10313632
FALSE,5,2,winsfs_b500_w500,87,-10313652
FALSE,5,2,winsfs_b500_w500,88,-10313673
FALSE,5,2,winsfs_b500_w500,89,-10313694
FALSE,5,2,winsfs_b500_w500,90,-10313714
FALSE,5,2,winsfs_b500_w500,91,-10313735
FALSE,5,2,winsfs_b500_w500,92,-10313755
FALSE,5,2,winsfs_b500_w500,93,-10313776
FALSE,5,2,winsfs_b500_w500,94,-10313797
FALSE,5,2,winsfs_b500_w500,95,-10313817
FALSE,5,2,winsfs_b500_w500,96,-10313838
FALSE,5,2,winsfs_b500_w500,97,-10313858
FALSE,5,2,winsfs_b500_w500,98,-10313878
FALSE,5,2,winsfs_b500_w500,99,-10313899
FALSE,5,2,winsfs_b500_w500,100,-10313919
FALSE,5,4,realsfs,3,-96537941
FALSE,5,4,realsfs,6,-10575956
FALSE,5,4,realsfs,9,-10331693
FALSE,5,4,realsfs,12,-10317251
FALSE,5,4,realsfs,15,-10313123
FALSE,5,4,realsfs,18,-10312347
FALSE,5,4,realsfs,21,-10312252
FALSE,5,4,realsfs,24,-10312114
FALSE,5,4,realsfs,27,-10312113
FALSE,5,4,realsfs,30,-10312116
FALSE,5,4,realsfs,33,-10312116
FALSE,5,4,realsfs,36,-10312118
FALSE,5,4,realsfs,39,-10312119
FALSE,5,4,realsfs,42,-10312122
FALSE,5,4,realsfs,45,-10312122
FALSE,5,4,realsfs,48,-10312124
FALSE,5,4,realsfs,51,-10312125
FALSE,5,4,realsfs,54,-10312127
FALSE,5,4,realsfs,57,-10312128
FALSE,5,4,realsfs,60,-10312128
FALSE,5,4,realsfs,63,-10312129
FALSE,5,4,realsfs,66,-10312129
FALSE,5,4,realsfs,69,-10312129
FALSE,5,4,realsfs,72,-10312130
FALSE,5,4,realsfs,75,-10312130
FALSE,5,4,realsfs,78,-10312131
FALSE,5,4,realsfs,81,-10312131
FALSE,5,4,realsfs,84,-10312133
FALSE,5,4,realsfs,86,-10312133
FALSE,5,4,winsfs_b500_w100,1,-10312814
FALSE,5,4,winsfs_b500_w100,2,-10312187
FALSE,5,4,winsfs_b500_w100,3,-10312202
FALSE,5,4,winsfs_b500_w100,4,-10312219
FALSE,5,4,winsfs_b500_w100,5,-10312232
FALSE,5,4,winsfs_b500_w100,6,-10312241
FALSE,5,4,winsfs_b500_w100,7,-10312248
FALSE,5,4,winsfs_b500_w100,8,-10312254
FALSE,5,4,winsfs_b500_w100,9,-10312259
FALSE,5,4,winsfs_b500_w100,10,-10312263
FALSE,5,4,winsfs_b500_w100,11,-10312266
FALSE,5,4,winsfs_b500_w100,12,-10312269
FALSE,5,4,winsfs_b500_w100,13,-10312272
FALSE,5,4,winsfs_b500_w100,14,-10312275
FALSE,5,4,winsfs_b500_w100,15,-10312277
FALSE,5,4,winsfs_b500_w100,16,-10312279
FALSE,5,4,winsfs_b500_w100,17,-10312281
FALSE,5,4,winsfs_b500_w100,18,-10312283
FALSE,5,4,winsfs_b500_w100,19,-10312284
FALSE,5,4,winsfs_b500_w100,20,-10312286
FALSE,5,4,winsfs_b500_w100,21,-10312287
FALSE,5,4,winsfs_b500_w100,22,-10312288
FALSE,5,4,winsfs_b500_w100,23,-10312289
FALSE,5,4,winsfs_b500_w100,24,-10312290
FALSE,5,4,winsfs_b500_w100,25,-10312292
FALSE,5,4,winsfs_b500_w100,26,-10312292
FALSE,5,4,winsfs_b500_w100,27,-10312293
FALSE,5,4,winsfs_b500_w100,28,-10312294
FALSE,5,4,winsfs_b500_w100,29,-10312295
FALSE,5,4,winsfs_b500_w100,30,-10312296
FALSE,5,4,winsfs_b500_w100,31,-10312296
FALSE,5,4,winsfs_b500_w100,32,-10312297
FALSE,5,4,winsfs_b500_w100,33,-10312298
FALSE,5,4,winsfs_b500_w100,34,-10312298
FALSE,5,4,winsfs_b500_w100,35,-10312299
FALSE,5,4,winsfs_b500_w100,36,-10312299
FALSE,5,4,winsfs_b500_w100,37,-10312300
FALSE,5,4,winsfs_b500_w100,38,-10312300
FALSE,5,4,winsfs_b500_w100,39,-10312301
FALSE,5,4,winsfs_b500_w100,40,-10312301
FALSE,5,4,winsfs_b500_w100,41,-10312301
FALSE,5,4,winsfs_b500_w100,42,-10312302
FALSE,5,4,winsfs_b500_w100,43,-10312302
FALSE,5,4,winsfs_b500_w100,44,-10312302
FALSE,5,4,winsfs_b500_w100,45,-10312303
FALSE,5,4,winsfs_b500_w100,46,-10312303
FALSE,5,4,winsfs_b500_w100,47,-10312303
FALSE,5,4,winsfs_b500_w100,48,-10312304
FALSE,5,4,winsfs_b500_w100,49,-10312304
FALSE,5,4,winsfs_b500_w100,50,-10312304
FALSE,5,4,winsfs_b500_w100,51,-10312304
FALSE,5,4,winsfs_b500_w100,52,-10312304
FALSE,5,4,winsfs_b500_w100,53,-10312305
FALSE,5,4,winsfs_b500_w100,54,-10312305
FALSE,5,4,winsfs_b500_w100,55,-10312305
FALSE,5,4,winsfs_b500_w100,56,-10312305
FALSE,5,4,winsfs_b500_w100,57,-10312305
FALSE,5,4,winsfs_b500_w100,58,-10312305
FALSE,5,4,winsfs_b500_w100,59,-10312306
FALSE,5,4,winsfs_b500_w100,60,-10312306
FALSE,5,4,winsfs_b500_w100,61,-10312306
FALSE,5,4,winsfs_b500_w100,62,-10312306
FALSE,5,4,winsfs_b500_w100,63,-10312306
FALSE,5,4,winsfs_b500_w100,64,-10312306
FALSE,5,4,winsfs_b500_w100,65,-10312306
FALSE,5,4,winsfs_b500_w100,66,-10312306
FALSE,5,4,winsfs_b500_w100,67,-10312307
FALSE,5,4,winsfs_b500_w100,68,-10312307
FALSE,5,4,winsfs_b500_w100,69,-10312307
FALSE,5,4,winsfs_b500_w100,70,-10312307
FALSE,5,4,winsfs_b500_w100,71,-10312307
FALSE,5,4,winsfs_b500_w100,72,-10312307
FALSE,5,4,winsfs_b500_w100,73,-10312307
FALSE,5,4,winsfs_b500_w100,74,-10312307
FALSE,5,4,winsfs_b500_w100,75,-10312307
FALSE,5,4,winsfs_b500_w100,76,-10312307
FALSE,5,4,winsfs_b500_w100,77,-10312307
FALSE,5,4,winsfs_b500_w100,78,-10312307
FALSE,5,4,winsfs_b500_w100,79,-10312307
FALSE,5,4,winsfs_b500_w100,80,-10312307
FALSE,5,4,winsfs_b500_w100,81,-10312307
FALSE,5,4,winsfs_b500_w100,82,-10312307
FALSE,5,4,winsfs_b500_w100,83,-10312307
FALSE,5,4,winsfs_b500_w100,84,-10312307
FALSE,5,4,winsfs_b500_w100,85,-10312308
FALSE,5,4,winsfs_b500_w100,86,-10312308
FALSE,5,4,winsfs_b500_w100,87,-10312308
FALSE,5,4,winsfs_b500_w100,88,-10312308
FALSE,5,4,winsfs_b500_w100,89,-10312308
FALSE,5,4,winsfs_b500_w100,90,-10312308
FALSE,5,4,winsfs_b500_w100,91,-10312308
FALSE,5,4,winsfs_b500_w100,92,-10312308
FALSE,5,4,winsfs_b500_w100,93,-10312308
FALSE,5,4,winsfs_b500_w100,94,-10312308
FALSE,5,4,winsfs_b500_w100,95,-10312308
FALSE,5,4,winsfs_b500_w100,96,-10312308
FALSE,5,4,winsfs_b500_w100,97,-10312308
FALSE,5,4,winsfs_b500_w100,98,-10312308
FALSE,5,4,winsfs_b500_w100,99,-10312308
FALSE,5,4,winsfs_b500_w100,100,-10312308
FALSE,5,4,winsfs_b500_w250,1,-10388323
FALSE,5,4,winsfs_b500_w250,2,-10313719
FALSE,5,4,winsfs_b500_w250,3,-10312159
FALSE,5,4,winsfs_b500_w250,4,-10312074
FALSE,5,4,winsfs_b500_w250,5,-10312068
FALSE,5,4,winsfs_b500_w250,6,-10312073
FALSE,5,4,winsfs_b500_w250,7,-10312080
FALSE,5,4,winsfs_b500_w250,8,-10312087
FALSE,5,4,winsfs_b500_w250,9,-10312093
FALSE,5,4,winsfs_b500_w250,10,-10312098
FALSE,5,4,winsfs_b500_w250,11,-10312103
FALSE,5,4,winsfs_b500_w250,12,-10312107
FALSE,5,4,winsfs_b500_w250,13,-10312111
FALSE,5,4,winsfs_b500_w250,14,-10312114
FALSE,5,4,winsfs_b500_w250,15,-10312117
FALSE,5,4,winsfs_b500_w250,16,-10312120
FALSE,5,4,winsfs_b500_w250,17,-10312122
FALSE,5,4,winsfs_b500_w250,18,-10312124
FALSE,5,4,winsfs_b500_w250,19,-10312126
FALSE,5,4,winsfs_b500_w250,20,-10312128
FALSE,5,4,winsfs_b500_w250,21,-10312130
FALSE,5,4,winsfs_b500_w250,22,-10312132
FALSE,5,4,winsfs_b500_w250,23,-10312133
FALSE,5,4,winsfs_b500_w250,24,-10312134
FALSE,5,4,winsfs_b500_w250,25,-10312136
FALSE,5,4,winsfs_b500_w250,26,-10312137
FALSE,5,4,winsfs_b500_w250,27,-10312138
FALSE,5,4,winsfs_b500_w250,28,-10312139
FALSE,5,4,winsfs_b500_w250,29,-10312140
FALSE,5,4,winsfs_b500_w250,30,-10312141
FALSE,5,4,winsfs_b500_w250,31,-10312142
FALSE,5,4,winsfs_b500_w250,32,-10312143
FALSE,5,4,winsfs_b500_w250,33,-10312144
FALSE,5,4,winsfs_b500_w250,34,-10312145
FALSE,5,4,winsfs_b500_w250,35,-10312146
FALSE,5,4,winsfs_b500_w250,36,-10312146
FALSE,5,4,winsfs_b500_w250,37,-10312147
FALSE,5,4,winsfs_b500_w250,38,-10312148
FALSE,5,4,winsfs_b500_w250,39,-10312148
FALSE,5,4,winsfs_b500_w250,40,-10312149
FALSE,5,4,winsfs_b500_w250,41,-10312150
FALSE,5,4,winsfs_b500_w250,42,-10312150
FALSE,5,4,winsfs_b500_w250,43,-10312151
FALSE,5,4,winsfs_b500_w250,44,-10312151
FALSE,5,4,winsfs_b500_w250,45,-10312152
FALSE,5,4,winsfs_b500_w250,46,-10312153
FALSE,5,4,winsfs_b500_w250,47,-10312153
FALSE,5,4,winsfs_b500_w250,48,-10312154
FALSE,5,4,winsfs_b500_w250,49,-10312154
FALSE,5,4,winsfs_b500_w250,50,-10312154
FALSE,5,4,winsfs_b500_w250,51,-10312155
FALSE,5,4,winsfs_b500_w250,52,-10312155
FALSE,5,4,winsfs_b500_w250,53,-10312156
FALSE,5,4,winsfs_b500_w250,54,-10312156
FALSE,5,4,winsfs_b500_w250,55,-10312156
FALSE,5,4,winsfs_b500_w250,56,-10312157
FALSE,5,4,winsfs_b500_w250,57,-10312157
FALSE,5,4,winsfs_b500_w250,58,-10312158
FALSE,5,4,winsfs_b500_w250,59,-10312158
FALSE,5,4,winsfs_b500_w250,60,-10312158
FALSE,5,4,winsfs_b500_w250,61,-10312159
FALSE,5,4,winsfs_b500_w250,62,-10312159
FALSE,5,4,winsfs_b500_w250,63,-10312159
FALSE,5,4,winsfs_b500_w250,64,-10312159
FALSE,5,4,winsfs_b500_w250,65,-10312160
FALSE,5,4,winsfs_b500_w250,66,-10312160
FALSE,5,4,winsfs_b500_w250,67,-10312160
FALSE,5,4,winsfs_b500_w250,68,-10312160
FALSE,5,4,winsfs_b500_w250,69,-10312161
FALSE,5,4,winsfs_b500_w250,70,-10312161
FALSE,5,4,winsfs_b500_w250,71,-10312161
FALSE,5,4,winsfs_b500_w250,72,-10312161
FALSE,5,4,winsfs_b500_w250,73,-10312162
FALSE,5,4,winsfs_b500_w250,74,-10312162
FALSE,5,4,winsfs_b500_w250,75,-10312162
FALSE,5,4,winsfs_b500_w250,76,-10312162
FALSE,5,4,winsfs_b500_w250,77,-10312162
FALSE,5,4,winsfs_b500_w250,78,-10312163
FALSE,5,4,winsfs_b500_w250,79,-10312163
FALSE,5,4,winsfs_b500_w250,80,-10312163
FALSE,5,4,winsfs_b500_w250,81,-10312163
FALSE,5,4,winsfs_b500_w250,82,-10312163
FALSE,5,4,winsfs_b500_w250,83,-10312163
FALSE,5,4,winsfs_b500_w250,84,-10312164
FALSE,5,4,winsfs_b500_w250,85,-10312164
FALSE,5,4,winsfs_b500_w250,86,-10312164
FALSE,5,4,winsfs_b500_w250,87,-10312164
FALSE,5,4,winsfs_b500_w250,88,-10312164
FALSE,5,4,winsfs_b500_w250,89,-10312164
FALSE,5,4,winsfs_b500_w250,90,-10312164
FALSE,5,4,winsfs_b500_w250,91,-10312165
FALSE,5,4,winsfs_b500_w250,92,-10312165
FALSE,5,4,winsfs_b500_w250,93,-10312165
FALSE,5,4,winsfs_b500_w250,94,-10312165
FALSE,5,4,winsfs_b500_w250,95,-10312165
FALSE,5,4,winsfs_b500_w250,96,-10312165
FALSE,5,4,winsfs_b500_w250,97,-10312165
FALSE,5,4,winsfs_b500_w250,98,-10312165
FALSE,5,4,winsfs_b500_w250,99,-10312165
FALSE,5,4,winsfs_b500_w250,100,-10312166
FALSE,5,4,winsfs_b500_w500,1,-10869588
FALSE,5,4,winsfs_b500_w500,2,-10356172
FALSE,5,4,winsfs_b500_w500,3,-10318037
FALSE,5,4,winsfs_b500_w500,4,-10313084
FALSE,5,4,winsfs_b500_w500,5,-10312273
FALSE,5,4,winsfs_b500_w500,6,-10312104
FALSE,5,4,winsfs_b500_w500,7,-10312060
FALSE,5,4,winsfs_b500_w500,8,-10312047
FALSE,5,4,winsfs_b500_w500,9,-10312044
FALSE,5,4,winsfs_b500_w500,10,-10312044
FALSE,5,4,winsfs_b500_w500,11,-10312046
FALSE,5,4,winsfs_b500_w500,12,-10312049
FALSE,5,4,winsfs_b500_w500,13,-10312052
FALSE,5,4,winsfs_b500_w500,14,-10312055
FALSE,5,4,winsfs_b500_w500,15,-10312058
FALSE,5,4,winsfs_b500_w500,16,-10312061
FALSE,5,4,winsfs_b500_w500,17,-10312064
FALSE,5,4,winsfs_b500_w500,18,-10312067
FALSE,5,4,winsfs_b500_w500,19,-10312069
FALSE,5,4,winsfs_b500_w500,20,-10312072
FALSE,5,4,winsfs_b500_w500,21,-10312074
FALSE,5,4,winsfs_b500_w500,22,-10312076
FALSE,5,4,winsfs_b500_w500,23,-10312078
FALSE,5,4,winsfs_b500_w500,24,-10312080
FALSE,5,4,winsfs_b500_w500,25,-10312082
FALSE,5,4,winsfs_b500_w500,26,-10312083
FALSE,5,4,winsfs_b500_w500,27,-10312085
FALSE,5,4,winsfs_b500_w500,28,-10312086
FALSE,5,4,winsfs_b500_w500,29,-10312088
FALSE,5,4,winsfs_b500_w500,30,-10312089
FALSE,5,4,winsfs_b500_w500,31,-10312090
FALSE,5,4,winsfs_b500_w500,32,-10312091
FALSE,5,4,winsfs_b500_w500,33,-10312092
FALSE,5,4,winsfs_b500_w500,34,-10312094
FALSE,5,4,winsfs_b500_w500,35,-10312095
FALSE,5,4,winsfs_b500_w500,36,-10312096
FALSE,5,4,winsfs_b500_w500,37,-10312096
FALSE,5,4,winsfs_b500_w500,38,-10312097
FALSE,5,4,winsfs_b500_w500,39,-10312098
FALSE,5,4,winsfs_b500_w500,40,-10312099
FALSE,5,4,winsfs_b500_w500,41,-10312100
FALSE,5,4,winsfs_b500_w500,42,-10312101
FALSE,5,4,winsfs_b500_w500,43,-10312101
FALSE,5,4,winsfs_b500_w500,44,-10312102
FALSE,5,4,winsfs_b500_w500,45,-10312103
FALSE,5,4,winsfs_b500_w500,46,-10312103
FALSE,5,4,winsfs_b500_w500,47,-10312104
FALSE,5,4,winsfs_b500_w500,48,-10312105
FALSE,5,4,winsfs_b500_w500,49,-10312105
FALSE,5,4,winsfs_b500_w500,50,-10312106
FALSE,5,4,winsfs_b500_w500,51,-10312106
FALSE,5,4,winsfs_b500_w500,52,-10312107
FALSE,5,4,winsfs_b500_w500,53,-10312108
FALSE,5,4,winsfs_b500_w500,54,-10312108
FALSE,5,4,winsfs_b500_w500,55,-10312109
FALSE,5,4,winsfs_b500_w500,56,-10312109
FALSE,5,4,winsfs_b500_w500,57,-10312110
FALSE,5,4,winsfs_b500_w500,58,-10312110
FALSE,5,4,winsfs_b500_w500,59,-10312111
FALSE,5,4,winsfs_b500_w500,60,-10312111
FALSE,5,4,winsfs_b500_w500,61,-10312111
FALSE,5,4,winsfs_b500_w500,62,-10312112
FALSE,5,4,winsfs_b500_w500,63,-10312112
FALSE,5,4,winsfs_b500_w500,64,-10312113
FALSE,5,4,winsfs_b500_w500,65,-10312113
FALSE,5,4,winsfs_b500_w500,66,-10312113
FALSE,5,4,winsfs_b500_w500,67,-10312114
FALSE,5,4,winsfs_b500_w500,68,-10312114
FALSE,5,4,winsfs_b500_w500,69,-10312115
FALSE,5,4,winsfs_b500_w500,70,-10312115
FALSE,5,4,winsfs_b500_w500,71,-10312115
FALSE,5,4,winsfs_b500_w500,72,-10312116
FALSE,5,4,winsfs_b500_w500,73,-10312116
FALSE,5,4,winsfs_b500_w500,74,-10312116
FALSE,5,4,winsfs_b500_w500,75,-10312117
FALSE,5,4,winsfs_b500_w500,76,-10312117
FALSE,5,4,winsfs_b500_w500,77,-10312117
FALSE,5,4,winsfs_b500_w500,78,-10312118
FALSE,5,4,winsfs_b500_w500,79,-10312118
FALSE,5,4,winsfs_b500_w500,80,-10312118
FALSE,5,4,winsfs_b500_w500,81,-10312118
FALSE,5,4,winsfs_b500_w500,82,-10312119
FALSE,5,4,winsfs_b500_w500,83,-10312119
FALSE,5,4,winsfs_b500_w500,84,-10312119
FALSE,5,4,winsfs_b500_w500,85,-10312119
FALSE,5,4,winsfs_b500_w500,86,-10312120
FALSE,5,4,winsfs_b500_w500,87,-10312120
FALSE,5,4,winsfs_b500_w500,88,-10312120
FALSE,5,4,winsfs_b500_w500,89,-10312120
FALSE,5,4,winsfs_b500_w500,90,-10312121
FALSE,5,4,winsfs_b500_w500,91,-10312121
FALSE,5,4,winsfs_b500_w500,92,-10312121
FALSE,5,4,winsfs_b500_w500,93,-10312121
FALSE,5,4,winsfs_b500_w500,94,-10312122
FALSE,5,4,winsfs_b500_w500,95,-10312122
FALSE,5,4,winsfs_b500_w500,96,-10312122
FALSE,5,4,winsfs_b500_w500,97,-10312122
FALSE,5,4,winsfs_b500_w500,98,-10312122
FALSE,5,4,winsfs_b500_w500,99,-10312123
FALSE,5,4,winsfs_b500_w500,100,-10312123
FALSE,5,8,realsfs,3,-15822531
FALSE,5,8,realsfs,6,-10311858
FALSE,5,8,realsfs,9,-10311786
FALSE,5,8,realsfs,12,-10311786
FALSE,5,8,realsfs,15,-10311785
FALSE,5,8,winsfs_b500_w100,1,-10312133
FALSE,5,8,winsfs_b500_w100,2,-10312005
FALSE,5,8,winsfs_b500_w100,3,-10312009
