condition,epoch,i,x
winsfs_b500_w100,23,0,1153742578.976093
winsfs_b500_w100,23,1,1482221.074631
winsfs_b500_w100,23,2,790048.678979
winsfs_b500_w100,23,3,507062.83507
winsfs_b500_w100,23,4,354624.103723
winsfs_b500_w100,23,5,268548.530656
winsfs_b500_w100,23,6,215675.477722
winsfs_b500_w100,23,7,171877.398014
winsfs_b500_w100,23,8,149801.074998
winsfs_b500_w100,23,9,122984.872608
winsfs_b500_w100,23,10,129491.373599
winsfs_b500_w100,23,11,96555.461989
winsfs_b500_w100,23,12,98498.149906
winsfs_b500_w100,23,13,87654.864379
winsfs_b500_w100,23,14,85735.743692
winsfs_b500_w100,23,15,83725.64909
winsfs_b500_w100,23,16,84935.175144
winsfs_b500_w100,23,17,92886.879223
winsfs_b500_w100,23,18,105177.958736
winsfs_b500_w100,23,19,135129.613177
winsfs_b500_w100,23,20,14735809.108569
winsfs_b500_w100,24,0,1153742578.976093
winsfs_b500_w100,24,1,1482221.074631
winsfs_b500_w100,24,2,790048.678983
winsfs_b500_w100,24,3,507062.835046
winsfs_b500_w100,24,4,354624.103828
winsfs_b500_w100,24,5,268548.53033
winsfs_b500_w100,24,6,215675.478506
winsfs_b500_w100,24,7,171877.396532
winsfs_b500_w100,24,8,149801.077242
winsfs_b500_w100,24,9,122984.869789
winsfs_b500_w100,24,10,129491.376714
winsfs_b500_w100,24,11,96555.458931
winsfs_b500_w100,24,12,98498.152444
winsfs_b500_w100,24,13,87654.862678
winsfs_b500_w100,24,14,85735.744592
winsfs_b500_w100,24,15,83725.648717
winsfs_b500_w100,24,16,84935.175263
winsfs_b500_w100,24,17,92886.879195
winsfs_b500_w100,24,18,105177.95874
winsfs_b500_w100,24,19,135129.613177
winsfs_b500_w100,24,20,14735809.108569
winsfs_b500_w100,25,0,1153742578.976093
winsfs_b500_w100,25,1,1482221.07463
winsfs_b500_w100,25,2,790048.678985
winsfs_b500_w100,25,3,507062.835032
winsfs_b500_w100,25,4,354624.103885
winsfs_b500_w100,25,5,268548.530152
winsfs_b500_w100,25,6,215675.478936
winsfs_b500_w100,25,7,171877.395719
winsfs_b500_w100,25,8,149801.078473
winsfs_b500_w100,25,9,122984.86824
winsfs_b500_w100,25,10,129491.378427
winsfs_b500_w100,25,11,96555.457248
winsfs_b500_w100,25,12,98498.153842
winsfs_b500_w100,25,13,87654.86174
winsfs_b500_w100,25,14,85735.745088
winsfs_b500_w100,25,15,83725.648512
winsfs_b500_w100,25,16,84935.175328
winsfs_b500_w100,25,17,92886.879179
winsfs_b500_w100,25,18,105177.958743
winsfs_b500_w100,25,19,135129.613177
winsfs_b500_w100,25,20,14735809.108569
winsfs_b500_w100,26,0,1153742578.976093
winsfs_b500_w100,26,1,1482221.07463
winsfs_b500_w100,26,2,790048.678987
winsfs_b500_w100,26,3,507062.835025
winsfs_b500_w100,26,4,354624.103917
winsfs_b500_w100,26,5,268548.530054
winsfs_b500_w100,26,6,215675.479172
winsfs_b500_w100,26,7,171877.395273
winsfs_b500_w100,26,8,149801.079149
winsfs_b500_w100,26,9,122984.86739
winsfs_b500_w100,26,10,129491.379368
winsfs_b500_w100,26,11,96555.456321
winsfs_b500_w100,26,12,98498.154612
winsfs_b500_w100,26,13,87654.861223
winsfs_b500_w100,26,14,85735.745362
winsfs_b500_w100,26,15,83725.648399
winsfs_b500_w100,26,16,84935.175364
winsfs_b500_w100,26,17,92886.879171
winsfs_b500_w100,26,18,105177.958744
winsfs_b500_w100,26,19,135129.613176
winsfs_b500_w100,26,20,14735809.108569
winsfs_b500_w100,27,0,1153742578.976093
winsfs_b500_w100,27,1,1482221.07463
winsfs_b500_w100,27,2,790048.678987
winsfs_b500_w100,27,3,507062.835021
winsfs_b500_w100,27,4,354624.103934
winsfs_b500_w100,27,5,268548.53
winsfs_b500_w100,27,6,215675.479301
winsfs_b500_w100,27,7,171877.395028
winsfs_b500_w100,27,8,149801.07952
winsfs_b500_w100,27,9,122984.866922
winsfs_b500_w100,27,10,129491.379886
winsfs_b500_w100,27,11,96555.455812
winsfs_b500_w100,27,12,98498.155036
winsfs_b500_w100,27,13,87654.860938
winsfs_b500_w100,27,14,85735.745513
winsfs_b500_w100,27,15,83725.648336
winsfs_b500_w100,27,16,84935.175384
winsfs_b500_w100,27,17,92886.879166
winsfs_b500_w100,27,18,105177.958745
winsfs_b500_w100,27,19,135129.613176
winsfs_b500_w100,27,20,14735809.108569
winsfs_b500_w100,28,0,1153742578.976093
winsfs_b500_w100,28,1,1482221.07463
winsfs_b500_w100,28,2,790048.678988
winsfs_b500_w100,28,3,507062.835019
winsfs_b500_w100,28,4,354624.103943
winsfs_b500_w100,28,5,268548.529971
winsfs_b500_w100,28,6,215675.479372
winsfs_b500_w100,28,7,171877.394894
winsfs_b500_w100,28,8,149801.079724
winsfs_b500_w100,28,9,122984.866666
winsfs_b500_w100,28,10,129491.380171
winsfs_b500_w100,28,11,96555.455531
winsfs_b500_w100,28,12,98498.15527
winsfs_b500_w100,28,13,87654.860782
winsfs_b500_w100,28,14,85735.745596
winsfs_b500_w100,28,15,83725.648302
winsfs_b500_w100,28,16,84935.175395
winsfs_b500_w100,28,17,92886.879164
winsfs_b500_w100,28,18,105177.958746
winsfs_b500_w100,28,19,135129.613176
winsfs_b500_w100,28,20,14735809.108569
winsfs_b500_w100,29,0,1153742578.976092
winsfs_b500_w100,29,1,1482221.07463
winsfs_b500_w100,29,2,790048.678988
winsfs_b500_w100,29,3,507062.835018
winsfs_b500_w100,29,4,354624.103949
winsfs_b500_w100,29,5,268548.529955
winsfs_b500_w100,29,6,215675.479411
winsfs_b500_w100,29,7,171877.39482
winsfs_b500_w100,29,8,149801.079836
winsfs_b500_w100,29,9,122984.866524
winsfs_b500_w100,29,10,129491.380327
winsfs_b500_w100,29,11,96555.455377
winsfs_b500_w100,29,12,98498.155398
winsfs_b500_w100,29,13,87654.860695
winsfs_b500_w100,29,14,85735.745641
winsfs_b500_w100,29,15,83725.648283
winsfs_b500_w100,29,16,84935.175401
winsfs_b500_w100,29,17,92886.879162
winsfs_b500_w100,29,18,105177.958746
winsfs_b500_w100,29,19,135129.613176
winsfs_b500_w100,29,20,14735809.108569
winsfs_b500_w100,30,0,1153742578.976093
winsfs_b500_w100,30,1,1482221.07463
winsfs_b500_w100,30,2,790048.678988
winsfs_b500_w100,30,3,507062.835017
winsfs_b500_w100,30,4,354624.103951
winsfs_b500_w100,30,5,268548.529946
winsfs_b500_w100,30,6,215675.479432
winsfs_b500_w100,30,7,171877.39478
winsfs_b500_w100,30,8,149801.079897
winsfs_b500_w100,30,9,122984.866447
winsfs_b500_w100,30,10,129491.380413
winsfs_b500_w100,30,11,96555.455292
winsfs_b500_w100,30,12,98498.155469
winsfs_b500_w100,30,13,87654.860648
winsfs_b500_w100,30,14,85735.745667
winsfs_b500_w100,30,15,83725.648273
winsfs_b500_w100,30,16,84935.175405
winsfs_b500_w100,30,17,92886.879161
winsfs_b500_w100,30,18,105177.958746
winsfs_b500_w100,30,19,135129.613176
winsfs_b500_w100,30,20,14735809.108569
winsfs_b500_w100,31,0,1153742578.976093
winsfs_b500_w100,31,1,1482221.07463
winsfs_b500_w100,31,2,790048.678988
winsfs_b500_w100,31,3,507062.835017
winsfs_b500_w100,31,4,354624.103953
winsfs_b500_w100,31,5,268548.529941
winsfs_b500_w100,31,6,215675.479444
winsfs_b500_w100,31,7,171877.394758
winsfs_b500_w100,31,8,149801.079931
winsfs_b500_w100,31,9,122984.866404
winsfs_b500_w100,31,10,129491.380461
winsfs_b500_w100,31,11,96555.455245
winsfs_b500_w100,31,12,98498.155508
winsfs_b500_w100,31,13,87654.860622
winsfs_b500_w100,31,14,85735.745681
winsfs_b500_w100,31,15,83725.648267
winsfs_b500_w100,31,16,84935.175407
winsfs_b500_w100,31,17,92886.879161
winsfs_b500_w100,31,18,105177.958746
winsfs_b500_w100,31,19,135129.613176
winsfs_b500_w100,31,20,14735809.108569
winsfs_b500_w100,32,0,1153742578.976093
winsfs_b500_w100,32,1,1482221.07463
winsfs_b500_w100,32,2,790048.678988
winsfs_b500_w100,32,3,507062.835016
winsfs_b500_w100,32,4,354624.103954
winsfs_b500_w100,32,5,268548.529938
winsfs_b500_w100,32,6,215675.47945
winsfs_b500_w100,32,7,171877.394746
winsfs_b500_w100,32,8,149801.079949
winsfs_b500_w100,32,9,122984.866381
winsfs_b500_w100,32,10,129491.380487
winsfs_b500_w100,32,11,96555.45522
winsfs_b500_w100,32,12,98498.155529
winsfs_b500_w100,32,13,87654.860607
winsfs_b500_w100,32,14,85735.745688
winsfs_b500_w100,32,15,83725.648264
winsfs_b500_w100,32,16,84935.175408
winsfs_b500_w100,32,17,92886.879161
winsfs_b500_w100,32,18,105177.958746
winsfs_b500_w100,32,19,135129.613176
winsfs_b500_w100,32,20,14735809.108569
winsfs_b500_w100,33,0,1153742578.976093
winsfs_b500_w100,33,1,1482221.07463
winsfs_b500_w100,33,2,790048.678988
winsfs_b500_w100,33,3,507062.835016
winsfs_b500_w100,33,4,354624.103954
winsfs_b500_w100,33,5,268548.529937
winsfs_b500_w100,33,6,215675.479454
winsfs_b500_w100,33,7,171877.394739
winsfs_b500_w100,33,8,149801.07996
winsfs_b500_w100,33,9,122984.866368
winsfs_b500_w100,33,10,129491.380501
winsfs_b500_w100,33,11,96555.455206
winsfs_b500_w100,33,12,98498.155541
winsfs_b500_w100,33,13,87654.860599
winsfs_b500_w100,33,14,85735.745692
winsfs_b500_w100,33,15,83725.648262
winsfs_b500_w100,33,16,84935.175408
winsfs_b500_w100,33,17,92886.879161
winsfs_b500_w100,33,18,105177.958746
winsfs_b500_w100,33,19,135129.613176
winsfs_b500_w100,33,20,14735809.108569
winsfs_b500_w100,34,0,1153742578.976092
winsfs_b500_w100,34,1,1482221.07463
winsfs_b500_w100,34,2,790048.678988
winsfs_b500_w100,34,3,507062.835016
winsfs_b500_w100,34,4,354624.103955
winsfs_b500_w100,34,5,268548.529936
winsfs_b500_w100,34,6,215675.479456
winsfs_b500_w100,34,7,171877.394735
winsfs_b500_w100,34,8,149801.079965
winsfs_b500_w100,34,9,122984.866361
winsfs_b500_w100,34,10,129491.380509
winsfs_b500_w100,34,11,96555.455198
winsfs_b500_w100,34,12,98498.155547
winsfs_b500_w100,34,13,87654.860595
winsfs_b500_w100,34,14,85735.745695
winsfs_b500_w100,34,15,83725.648261
winsfs_b500_w100,34,16,84935.175409
winsfs_b500_w100,34,17,92886.879161
winsfs_b500_w100,34,18,105177.958746
winsfs_b500_w100,34,19,135129.613176
winsfs_b500_w100,34,20,14735809.108569
winsfs_b500_w100,35,0,1153742578.976092
winsfs_b500_w100,35,1,1482221.07463
winsfs_b500_w100,35,2,790048.678988
winsfs_b500_w100,35,3,507062.835016
winsfs_b500_w100,35,4,354624.103955
winsfs_b500_w100,35,5,268548.529935
winsfs_b500_w100,35,6,215675.479457
winsfs_b500_w100,35,7,171877.394733
winsfs_b500_w100,35,8,149801.079968
winsfs_b500_w100,35,9,122984.866357
winsfs_b500_w100,35,10,129491.380513
winsfs_b500_w100,35,11,96555.455193
winsfs_b500_w100,35,12,98498.155551
winsfs_b500_w100,35,13,87654.860592
winsfs_b500_w100,35,14,85735.745696
winsfs_b500_w100,35,15,83725.64826
winsfs_b500_w100,35,16,84935.175409
winsfs_b500_w100,35,17,92886.87916
winsfs_b500_w100,35,18,105177.958746
winsfs_b500_w100,35,19,135129.613176
winsfs_b500_w100,35,20,14735809.108569
winsfs_b500_w100,36,0,1153742578.976093
winsfs_b500_w100,36,1,1482221.07463
winsfs_b500_w100,36,2,790048.678988
winsfs_b500_w100,36,3,507062.835016
winsfs_b500_w100,36,4,354624.103955
winsfs_b500_w100,36,5,268548.529935
winsfs_b500_w100,36,6,215675.479458
winsfs_b500_w100,36,7,171877.394732
winsfs_b500_w100,36,8,149801.07997
winsfs_b500_w100,36,9,122984.866355
winsfs_b500_w100,36,10,129491.380516
winsfs_b500_w100,36,11,96555.455191
winsfs_b500_w100,36,12,98498.155553
winsfs_b500_w100,36,13,87654.860591
winsfs_b500_w100,36,14,85735.745697
winsfs_b500_w100,36,15,83725.64826
winsfs_b500_w100,36,16,84935.175409
winsfs_b500_w100,36,17,92886.87916
winsfs_b500_w100,36,18,105177.958746
winsfs_b500_w100,36,19,135129.613176
winsfs_b500_w100,36,20,14735809.108569
winsfs_b500_w100,37,0,1153742578.976092
winsfs_b500_w100,37,1,1482221.07463
winsfs_b500_w100,37,2,790048.678988
winsfs_b500_w100,37,3,507062.835016
winsfs_b500_w100,37,4,354624.103955
winsfs_b500_w100,37,5,268548.529935
winsfs_b500_w100,37,6,215675.479458
winsfs_b500_w100,37,7,171877.394731
winsfs_b500_w100,37,8,149801.079971
winsfs_b500_w100,37,9,122984.866354
winsfs_b500_w100,37,10,129491.380517
winsfs_b500_w100,37,11,96555.45519
winsfs_b500_w100,37,12,98498.155554
winsfs_b500_w100,37,13,87654.86059
winsfs_b500_w100,37,14,85735.745697
winsfs_b500_w100,37,15,83725.64826
winsfs_b500_w100,37,16,84935.175409
winsfs_b500_w100,37,17,92886.87916
winsfs_b500_w100,37,18,105177.958746
winsfs_b500_w100,37,19,135129.613176
winsfs_b500_w100,37,20,14735809.108569
winsfs_b500_w100,38,0,1153742578.976093
winsfs_b500_w100,38,1,1482221.07463
winsfs_b500_w100,38,2,790048.678988
winsfs_b500_w100,38,3,507062.835016
winsfs_b500_w100,38,4,354624.103955
winsfs_b500_w100,38,5,268548.529935
winsfs_b500_w100,38,6,215675.479458
winsfs_b500_w100,38,7,171877.394731
winsfs_b500_w100,38,8,149801.079971
winsfs_b500_w100,38,9,122984.866353
winsfs_b500_w100,38,10,129491.380518
winsfs_b500_w100,38,11,96555.455189
winsfs_b500_w100,38,12,98498.155555
winsfs_b500_w100,38,13,87654.86059
winsfs_b500_w100,38,14,85735.745697
winsfs_b500_w100,38,15,83725.64826
winsfs_b500_w100,38,16,84935.175409
winsfs_b500_w100,38,17,92886.87916
winsfs_b500_w100,38,18,105177.958746
winsfs_b500_w100,38,19,135129.613176
winsfs_b500_w100,38,20,14735809.108569
winsfs_b500_w100,39,0,1153742578.976093
winsfs_b500_w100,39,1,1482221.07463
winsfs_b500_w100,39,2,790048.678988
winsfs_b500_w100,39,3,507062.835016
winsfs_b500_w100,39,4,354624.103955
winsfs_b500_w100,39,5,268548.529935
winsfs_b500_w100,39,6,215675.479458
winsfs_b500_w100,39,7,171877.394731
winsfs_b500_w100,39,8,149801.079972
winsfs_b500_w100,39,9,122984.866353
winsfs_b500_w100,39,10,129491.380518
winsfs_b500_w100,39,11,96555.455189
winsfs_b500_w100,39,12,98498.155555
winsfs_b500_w100,39,13,87654.86059
winsfs_b500_w100,39,14,85735.745697
winsfs_b500_w100,39,15,83725.64826
winsfs_b500_w100,39,16,84935.175409
winsfs_b500_w100,39,17,92886.87916
winsfs_b500_w100,39,18,105177.958746
winsfs_b500_w100,39,19,135129.613176
winsfs_b500_w100,39,20,14735809.108569
winsfs_b500_w100,40,0,1153742578.976093
winsfs_b500_w100,40,1,1482221.07463
winsfs_b500_w100,40,2,790048.678988
winsfs_b500_w100,40,3,507062.835016
winsfs_b500_w100,40,4,354624.103955
winsfs_b500_w100,40,5,268548.529935
winsfs_b500_w100,40,6,215675.479458
winsfs_b500_w100,40,7,171877.394731
winsfs_b500_w100,40,8,149801.079972
winsfs_b500_w100,40,9,122984.866352
winsfs_b500_w100,40,10,129491.380518
winsfs_b500_w100,40,11,96555.455189
winsfs_b500_w100,40,12,98498.155555
winsfs_b500_w100,40,13,87654.86059
winsfs_b500_w100,40,14,85735.745698
winsfs_b500_w100,40,15,83725.64826
winsfs_b500_w100,40,16,84935.175409
winsfs_b500_w100,40,17,92886.87916
winsfs_b500_w100,40,18,105177.958746
winsfs_b500_w100,40,19,135129.613176
winsfs_b500_w100,40,20,14735809.108569
winsfs_b500_w100,41,0,1153742578.976093
winsfs_b500_w100,41,1,1482221.07463
winsfs_b500_w100,41,2,790048.678988
winsfs_b500_w100,41,3,507062.835016
winsfs_b500_w100,41,4,354624.103955
winsfs_b500_w100,41,5,268548.529935
winsfs_b500_w100,41,6,215675.479458
winsfs_b500_w100,41,7,171877.394731
winsfs_b500_w100,41,8,149801.079972
winsfs_b500_w100,41,9,122984.866352
winsfs_b500_w100,41,10,129491.380519
winsfs_b500_w100,41,11,96555.455188
winsfs_b500_w100,41,12,98498.155555
winsfs_b500_w100,41,13,87654.86059
winsfs_b500_w100,41,14,85735.745698
winsfs_b500_w100,41,15,83725.64826
winsfs_b500_w100,41,16,84935.175409
winsfs_b500_w100,41,17,92886.87916
winsfs_b500_w100,41,18,105177.958746
winsfs_b500_w100,41,19,135129.613176
winsfs_b500_w100,41,20,14735809.108569
winsfs_b500_w100,42,0,1153742578.976093
winsfs_b500_w100,42,1,1482221.07463
winsfs_b500_w100,42,2,790048.678988
winsfs_b500_w100,42,3,507062.835016
winsfs_b500_w100,42,4,354624.103955
winsfs_b500_w100,42,5,268548.529935
winsfs_b500_w100,42,6,215675.479458
winsfs_b500_w100,42,7,171877.394731
winsfs_b500_w100,42,8,149801.079972
winsfs_b500_w100,42,9,122984.866352
winsfs_b500_w100,42,10,129491.380519
winsfs_b500_w100,42,11,96555.455188
winsfs_b500_w100,42,12,98498.155555
winsfs_b500_w100,42,13,87654.86059
winsfs_b500_w100,42,14,85735.745698
winsfs_b500_w100,42,15,83725.64826
winsfs_b500_w100,42,16,84935.175409
winsfs_b500_w100,42,17,92886.87916
winsfs_b500_w100,42,18,105177.958746
winsfs_b500_w100,42,19,135129.613176
winsfs_b500_w100,42,20,14735809.108569
winsfs_b500_w100,43,0,1153742578.976093
winsfs_b500_w100,43,1,1482221.07463
winsfs_b500_w100,43,2,790048.678988
winsfs_b500_w100,43,3,507062.835016
winsfs_b500_w100,43,4,354624.103955
winsfs_b500_w100,43,5,268548.529935
winsfs_b500_w100,43,6,215675.479458
winsfs_b500_w100,43,7,171877.394731
winsfs_b500_w100,43,8,149801.079972
winsfs_b500_w100,43,9,122984.866352
winsfs_b500_w100,43,10,129491.380519
winsfs_b500_w100,43,11,96555.455188
winsfs_b500_w100,43,12,98498.155555
winsfs_b500_w100,43,13,87654.86059
winsfs_b500_w100,43,14,85735.745698
winsfs_b500_w100,43,15,83725.64826
winsfs_b500_w100,43,16,84935.175409
winsfs_b500_w100,43,17,92886.87916
winsfs_b500_w100,43,18,105177.958746
winsfs_b500_w100,43,19,135129.613176
winsfs_b500_w100,43,20,14735809.108569
winsfs_b500_w100,44,0,1153742578.976093
winsfs_b500_w100,44,1,1482221.07463
winsfs_b500_w100,44,2,790048.678988
winsfs_b500_w100,44,3,507062.835016
winsfs_b500_w100,44,4,354624.103955
winsfs_b500_w100,44,5,268548.529935
winsfs_b500_w100,44,6,215675.479458
winsfs_b500_w100,44,7,171877.394731
winsfs_b500_w100,44,8,149801.079972
winsfs_b500_w100,44,9,122984.866352
winsfs_b500_w100,44,10,129491.380519
winsfs_b500_w100,44,11,96555.455188
winsfs_b500_w100,44,12,98498.155555
winsfs_b500_w100,44,13,87654.86059
winsfs_b500_w100,44,14,85735.745698
winsfs_b500_w100,44,15,83725.64826
winsfs_b500_w100,44,16,84935.175409
winsfs_b500_w100,44,17,92886.87916
winsfs_b500_w100,44,18,105177.958746
winsfs_b500_w100,44,19,135129.613176
winsfs_b500_w100,44,20,14735809.108569
winsfs_b500_w100,45,0,1153742578.976093
winsfs_b500_w100,45,1,1482221.07463
winsfs_b500_w100,45,2,790048.678988
winsfs_b500_w100,45,3,507062.835016
winsfs_b500_w100,45,4,354624.103955
winsfs_b500_w100,45,5,268548.529935
winsfs_b500_w100,45,6,215675.479458
winsfs_b500_w100,45,7,171877.394731
winsfs_b500_w100,45,8,149801.079972
winsfs_b500_w100,45,9,122984.866352
winsfs_b500_w100,45,10,129491.380519
winsfs_b500_w100,45,11,96555.455188
winsfs_b500_w100,45,12,98498.155555
winsfs_b500_w100,45,13,87654.86059
winsfs_b500_w100,45,14,85735.745698
winsfs_b500_w100,45,15,83725.64826
winsfs_b500_w100,45,16,84935.175409
winsfs_b500_w100,45,17,92886.87916
winsfs_b500_w100,45,18,105177.958746
winsfs_b500_w100,45,19,135129.613176
winsfs_b500_w100,45,20,14735809.108569
winsfs_b500_w100,46,0,1153742578.976093
winsfs_b500_w100,46,1,1482221.07463
winsfs_b500_w100,46,2,790048.678988
winsfs_b500_w100,46,3,507062.835016
winsfs_b500_w100,46,4,354624.103955
winsfs_b500_w100,46,5,268548.529935
winsfs_b500_w100,46,6,215675.479458
winsfs_b500_w100,46,7,171877.394731
winsfs_b500_w100,46,8,149801.079972
winsfs_b500_w100,46,9,122984.866352
winsfs_b500_w100,46,10,129491.380519
winsfs_b500_w100,46,11,96555.455188
winsfs_b500_w100,46,12,98498.155555
winsfs_b500_w100,46,13,87654.86059
winsfs_b500_w100,46,14,85735.745698
winsfs_b500_w100,46,15,83725.64826
winsfs_b500_w100,46,16,84935.175409
winsfs_b500_w100,46,17,92886.87916
winsfs_b500_w100,46,18,105177.958746
winsfs_b500_w100,46,19,135129.613176
winsfs_b500_w100,46,20,14735809.108569
winsfs_b500_w100,47,0,1153742578.976093
winsfs_b500_w100,47,1,1482221.07463
winsfs_b500_w100,47,2,790048.678988
winsfs_b500_w100,47,3,507062.835016
winsfs_b500_w100,47,4,354624.103955
winsfs_b500_w100,47,5,268548.529935
winsfs_b500_w100,47,6,215675.479458
winsfs_b500_w100,47,7,171877.394731
winsfs_b500_w100,47,8,149801.079972
winsfs_b500_w100,47,9,122984.866352
winsfs_b500_w100,47,10,129491.380519
winsfs_b500_w100,47,11,96555.455188
winsfs_b500_w100,47,12,98498.155555
winsfs_b500_w100,47,13,87654.86059
winsfs_b500_w100,47,14,85735.745698
winsfs_b500_w100,47,15,83725.64826
winsfs_b500_w100,47,16,84935.175409
winsfs_b500_w100,47,17,92886.87916
winsfs_b500_w100,47,18,105177.958746
winsfs_b500_w100,47,19,135129.613176
winsfs_b500_w100,47,20,14735809.108569
winsfs_b500_w100,48,0,1153742578.976093
winsfs_b500_w100,48,1,1482221.07463
winsfs_b500_w100,48,2,790048.678988
winsfs_b500_w100,48,3,507062.835016
winsfs_b500_w100,48,4,354624.103955
winsfs_b500_w100,48,5,268548.529935
winsfs_b500_w100,48,6,215675.479458
winsfs_b500_w100,48,7,171877.394731
winsfs_b500_w100,48,8,149801.079972
winsfs_b500_w100,48,9,122984.866352
winsfs_b500_w100,48,10,129491.380519
winsfs_b500_w100,48,11,96555.455188
winsfs_b500_w100,48,12,98498.155555
winsfs_b500_w100,48,13,87654.86059
winsfs_b500_w100,48,14,85735.745698
winsfs_b500_w100,48,15,83725.64826
winsfs_b500_w100,48,16,84935.175409
winsfs_b500_w100,48,17,92886.87916
winsfs_b500_w100,48,18,105177.958746
winsfs_b500_w100,48,19,135129.613176
winsfs_b500_w100,48,20,14735809.108569
winsfs_b500_w100,49,0,1153742578.976093
winsfs_b500_w100,49,1,1482221.07463
winsfs_b500_w100,49,2,790048.678988
winsfs_b500_w100,49,3,507062.835016
winsfs_b500_w100,49,4,354624.103955
winsfs_b500_w100,49,5,268548.529935
winsfs_b500_w100,49,6,215675.479458
winsfs_b500_w100,49,7,171877.394731
winsfs_b500_w100,49,8,149801.079972
winsfs_b500_w100,49,9,122984.866352
winsfs_b500_w100,49,10,129491.380519
winsfs_b500_w100,49,11,96555.455188
winsfs_b500_w100,49,12,98498.155555
winsfs_b500_w100,49,13,87654.86059
winsfs_b500_w100,49,14,85735.745698
winsfs_b500_w100,49,15,83725.64826
winsfs_b500_w100,49,16,84935.175409
winsfs_b500_w100,49,17,92886.87916
winsfs_b500_w100,49,18,105177.958746
winsfs_b500_w100,49,19,135129.613176
winsfs_b500_w100,49,20,14735809.108569
winsfs_b500_w100,50,0,1153742578.976093
winsfs_b500_w100,50,1,1482221.07463
winsfs_b500_w100,50,2,790048.678988
winsfs_b500_w100,50,3,507062.835016
winsfs_b500_w100,50,4,354624.103955
winsfs_b500_w100,50,5,268548.529935
winsfs_b500_w100,50,6,215675.479458
winsfs_b500_w100,50,7,171877.394731
