population,split,individual,depth,count,density
Shangani,test,1,80,30,4.73797732961868e-8
Shangani,test,1,81,16,2.5269212424632957e-8
Shangani,test,1,82,4,6.317303106158239e-9
Shangani,test,1,83,7,1.105528043577692e-8
Shangani,test,1,84,16,2.5269212424632957e-8
Shangani,test,1,85,12,1.8951909318474717e-8
Shangani,test,1,86,14,2.2110560871553837e-8
Shangani,test,1,87,7,1.105528043577692e-8
Shangani,test,1,88,6,9.47595465923736e-9
Shangani,test,1,89,1,1.5793257765395596e-9
Shangani,test,1,90,0,0
Shangani,test,1,91,0,0
Shangani,test,1,92,0,0
Shangani,test,1,93,0,0
Shangani,test,1,94,0,0
Shangani,test,1,95,0,0
Shangani,test,1,96,0,0
Shangani,test,1,97,0,0
Shangani,test,1,98,0,0
Shangani,test,1,99,0,0
Shangani,test,1,100,0,0
Shangani,test,2,0,43590739,0.06884397772110827
Shangani,test,2,1,113657910,0.17950286697061338
Shangani,test,2,2,151240802,0.2388584970631158
Shangani,test,2,3,136825053,0.2160913330792914
Shangani,test,2,4,94207503,0.1487843378313279
Shangani,test,2,5,52713687,0.0832520846555383
Shangani,test,2,6,24927777,0.03936908076792998
Shangani,test,2,7,10276888,0.01623055412101008
Shangani,test,2,8,3807900,0.00601391462448498
Shangani,test,2,9,1299936,0.00205302243265172
Shangani,test,2,10,424855,6.709844527917146e-4
Shangani,test,2,11,135328,2.1372699868754552e-4
Shangani,test,2,12,44340,7.002730493176408e-5
Shangani,test,2,13,16721,2.6407906309517977e-5
Shangani,test,2,14,6354,1.0035035984132362e-5
Shangani,test,2,15,2827,4.464753970277335e-6
Shangani,test,2,16,1262,1.993109129992924e-6
Shangani,test,2,17,640,1.0107684969853185e-6
Shangani,test,2,18,389,6.143577270738888e-7
Shangani,test,2,19,194,3.063892006486746e-7
Shangani,test,2,20,148,2.3374021492785486e-7
Shangani,test,2,21,101,1.5951190343049552e-7
Shangani,test,2,22,61,9.633887236891314e-8
Shangani,test,2,23,84,1.32663365229323e-7
Shangani,test,2,24,66,1.0423550125161095e-7
Shangani,test,2,25,19,3.0007189754251634e-8
Shangani,test,2,26,2,3.158651553079119e-9
Shangani,test,2,27,0,0
Shangani,test,2,28,0,0
Shangani,test,2,29,0,0
Shangani,test,2,30,0,0
Shangani,test,2,31,0,0
Shangani,test,2,32,0,0
Shangani,test,2,33,0,0
Shangani,test,2,34,0,0
Shangani,test,2,35,0,0
Shangani,test,2,36,0,0
Shangani,test,2,37,0,0
Shangani,test,2,38,0,0
Shangani,test,2,39,0,0
Shangani,test,2,40,0,0
Shangani,test,2,41,0,0
Shangani,test,2,42,0,0
Shangani,test,2,43,0,0
Shangani,test,2,44,0,0
Shangani,test,2,45,0,0
Shangani,test,2,46,0,0
Shangani,test,2,47,0,0
Shangani,test,2,48,0,0
Shangani,test,2,49,0,0
Shangani,test,2,50,0,0
Shangani,test,2,51,0,0
Shangani,test,2,52,0,0
Shangani,test,2,53,0,0
Shangani,test,2,54,0,0
Shangani,test,2,55,0,0
Shangani,test,2,56,0,0
Shangani,test,2,57,0,0
Shangani,test,2,58,0,0
Shangani,test,2,59,0,0
Shangani,test,2,60,0,0
Shangani,test,2,61,0,0
Shangani,test,2,62,0,0
Shangani,test,2,63,0,0
Shangani,test,2,64,0,0
Shangani,test,2,65,0,0
Shangani,test,2,66,0,0
Shangani,test,2,67,0,0
Shangani,test,2,68,0,0
Shangani,test,2,69,0,0
Shangani,test,2,70,0,0
Shangani,test,2,71,0,0
Shangani,test,2,72,0,0
Shangani,test,2,73,0,0
Shangani,test,2,74,0,0
Shangani,test,2,75,0,0
Shangani,test,2,76,0,0
Shangani,test,2,77,0,0
Shangani,test,2,78,0,0
Shangani,test,2,79,0,0
Shangani,test,2,80,0,0
Shangani,test,2,81,0,0
Shangani,test,2,82,0,0
Shangani,test,2,83,0,0
Shangani,test,2,84,0,0
Shangani,test,2,85,0,0
Shangani,test,2,86,0,0
Shangani,test,2,87,0,0
Shangani,test,2,88,0,0
Shangani,test,2,89,0,0
Shangani,test,2,90,0,0
Shangani,test,2,91,0,0
Shangani,test,2,92,0,0
Shangani,test,2,93,0,0
Shangani,test,2,94,0,0
Shangani,test,2,95,0,0
Shangani,test,2,96,0,0
Shangani,test,2,97,0,0
Shangani,test,2,98,0,0
Shangani,test,2,99,0,0
Shangani,test,2,100,0,0
Shangani,test,3,0,38129950,0.06021961289316458
Shangani,test,3,1,102421737,0.16175728932205555
Shangani,test,3,2,142857521,0.2256185652878415
Shangani,test,3,3,136519903,0.2156094018185804
Shangani,test,3,4,100143891,0.158159828419268
Shangani,test,3,5,60120202,0.0949493847093652
Shangani,test,3,6,30750538,0.04856511730585924
Shangani,test,3,7,13763872,0.0217376378345911
Shangani,test,3,8,5504396,0.00869323448708124
Shangani,test,3,9,2002952,0.00316331372277146
Shangani,test,3,10,673386,0.00106349586736086
Shangani,test,3,11,209698,3.311814566887926e-4
Shangani,test,3,12,59915,9.462530390136772e-5
Shangani,test,3,13,17048,2.6924345838446417e-5
Shangani,test,3,14,4722,7.457576316819801e-6
Shangani,test,3,15,964,1.5224700485841355e-6
Shangani,test,3,16,295,4.659011040791701e-7
Shangani,test,3,17,169,2.6690605623518557e-7
Shangani,test,3,18,175,2.7638201089442293e-7
Shangani,test,3,19,180,2.8427863977712074e-7
Shangani,test,3,20,58,9.160089503929447e-8
Shangani,test,3,21,10,1.5793257765395598e-8
Shangani,test,3,22,3,4.737977329618679e-9
Shangani,test,3,23,1,1.5793257765395596e-9
Shangani,test,3,24,0,0
Shangani,test,3,25,0,0
Shangani,test,3,26,0,0
Shangani,test,3,27,0,0
Shangani,test,3,28,0,0
Shangani,test,3,29,0,0
Shangani,test,3,30,0,0
Shangani,test,3,31,0,0
Shangani,test,3,32,0,0
Shangani,test,3,33,0,0
Shangani,test,3,34,0,0
Shangani,test,3,35,0,0
Shangani,test,3,36,0,0
Shangani,test,3,37,0,0
Shangani,test,3,38,0,0
Shangani,test,3,39,0,0
Shangani,test,3,40,0,0
Shangani,test,3,41,0,0
Shangani,test,3,42,0,0
Shangani,test,3,43,0,0
Shangani,test,3,44,0,0
Shangani,test,3,45,0,0
Shangani,test,3,46,0,0
Shangani,test,3,47,0,0
Shangani,test,3,48,0,0
Shangani,test,3,49,0,0
Shangani,test,3,50,0,0
Shangani,test,3,51,0,0
Shangani,test,3,52,0,0
Shangani,test,3,53,0,0
Shangani,test,3,54,0,0
Shangani,test,3,55,0,0
Shangani,test,3,56,0,0
Shangani,test,3,57,0,0
Shangani,test,3,58,0,0
Shangani,test,3,59,0,0
Shangani,test,3,60,0,0
Shangani,test,3,61,0,0
Shangani,test,3,62,0,0
Shangani,test,3,63,0,0
Shangani,test,3,64,0,0
Shangani,test,3,65,0,0
Shangani,test,3,66,0,0
Shangani,test,3,67,0,0
Shangani,test,3,68,0,0
Shangani,test,3,69,0,0
Shangani,test,3,70,0,0
Shangani,test,3,71,0,0
Shangani,test,3,72,0,0
Shangani,test,3,73,0,0
Shangani,test,3,74,0,0
Shangani,test,3,75,0,0
Shangani,test,3,76,0,0
Shangani,test,3,77,0,0
Shangani,test,3,78,0,0
Shangani,test,3,79,0,0
Shangani,test,3,80,0,0
Shangani,test,3,81,0,0
Shangani,test,3,82,0,0
Shangani,test,3,83,0,0
Shangani,test,3,84,0,0
Shangani,test,3,85,0,0
Shangani,test,3,86,0,0
Shangani,test,3,87,0,0
Shangani,test,3,88,0,0
Shangani,test,3,89,0,0
Shangani,test,3,90,0,0
Shangani,test,3,91,0,0
Shangani,test,3,92,0,0
Shangani,test,3,93,0,0
Shangani,test,3,94,0,0
Shangani,test,3,95,0,0
Shangani,test,3,96,0,0
Shangani,test,3,97,0,0
Shangani,test,3,98,0,0
Shangani,test,3,99,0,0
Shangani,test,3,100,0,0
Shangani,test,4,0,24091919,0.03804898868300317
Shangani,test,4,1,72944520,0.11520316069330544
Shangani,test,4,2,117058024,0.1848727546539864
Shangani,test,4,3,130174103,0.2055873163058156
Shangani,test,4,4,112151409,0.17712361110893077
Shangani,test,4,5,79606317,0.12572430841347934
Shangani,test,4,6,48589788,0.07673910466499258
Shangani,test,4,7,26102229,0.04122392308483842
Shangani,test,4,8,12684889,0.02003357217024311
Shangani,test,4,9,5699398,0.00900120617215801
Shangani,test,4,10,2426151,0.00383168281207722
Shangani,test,4,11,992639,0.00156770035949845
Shangani,test,4,12,400091,6.31874029261489e-4
Shangani,test,4,13,158498,2.5031997692996714e-4
Shangani,test,4,14,61024,9.637677618755008e-5
Shangani,test,4,15,23902,3.774904471084856e-5
Shangani,test,4,16,10030,1.5840637538691785e-5
Shangani,test,4,17,4056,6.4057453496444544e-6
Shangani,test,4,18,1473,2.3263468688427714e-6
Shangani,test,4,19,549,8.670498513202183e-7
Shangani,test,4,20,244,3.8535548947565257e-7
Shangani,test,4,21,110,1.7372583541935157e-7
Shangani,test,4,22,52,8.21249403800571e-8
Shangani,test,4,23,24,3.7903818636949435e-8
Shangani,test,4,24,33,5.2117750625805475e-8
Shangani,test,4,25,22,3.474516708387031e-8
Shangani,test,4,26,8,1.2634606212316478e-8
Shangani,test,4,27,2,3.158651553079119e-9
Shangani,test,4,28,6,9.47595465923736e-9
Shangani,test,4,29,7,1.105528043577692e-8
Shangani,test,4,30,18,2.8427863977712076e-8
Shangani,test,4,31,16,2.5269212424632957e-8
Shangani,test,4,32,12,1.8951909318474717e-8
Shangani,test,4,33,11,1.7372583541935156e-8
Shangani,test,4,34,5,7.896628882697799e-9
Shangani,test,4,35,2,3.158651553079119e-9
Shangani,test,4,36,1,1.5793257765395596e-9
Shangani,test,4,37,0,0
Shangani,test,4,38,0,0
Shangani,test,4,39,1,1.5793257765395596e-9
Shangani,test,4,40,0,0
Shangani,test,4,41,0,0
Shangani,test,4,42,0,0
Shangani,test,4,43,0,0
Shangani,test,4,44,1,1.5793257765395596e-9
Shangani,test,4,45,0,0
Shangani,test,4,46,0,0
Shangani,test,4,47,0,0
Shangani,test,4,48,1,1.5793257765395596e-9
Shangani,test,4,49,0,0
Shangani,test,4,50,0,0
Shangani,test,4,51,0,0
Shangani,test,4,52,0,0
Shangani,test,4,53,1,1.5793257765395596e-9
Shangani,test,4,54,0,0
Shangani,test,4,55,0,0
Shangani,test,4,56,0,0
Shangani,test,4,57,0,0
Shangani,test,4,58,0,0
Shangani,test,4,59,0,0
Shangani,test,4,60,0,0
Shangani,test,4,61,0,0
Shangani,test,4,62,0,0
Shangani,test,4,63,0,0
Shangani,test,4,64,0,0
Shangani,test,4,65,0,0
Shangani,test,4,66,0,0
Shangani,test,4,67,0,0
Shangani,test,4,68,0,0
Shangani,test,4,69,0,0
Shangani,test,4,70,0,0
Shangani,test,4,71,0,0
Shangani,test,4,72,0,0
Shangani,test,4,73,0,0
Shangani,test,4,74,0,0
Shangani,test,4,75,0,0
Shangani,test,4,76,0,0
Shangani,test,4,77,0,0
Shangani,test,4,78,0,0
Shangani,test,4,79,0,0
Shangani,test,4,80,0,0
Shangani,test,4,81,0,0
Shangani,test,4,82,0,0
Shangani,test,4,83,0,0
Shangani,test,4,84,0,0
Shangani,test,4,85,0,0
Shangani,test,4,86,0,0
Shangani,test,4,87,0,0
Shangani,test,4,88,0,0
Shangani,test,4,89,0,0
Shangani,test,4,90,0,0
Shangani,test,4,91,0,0
Shangani,test,4,92,0,0
Shangani,test,4,93,0,0
Shangani,test,4,94,0,0
Shangani,test,4,95,0,0
Shangani,test,4,96,0,0
Shangani,test,4,97,0,0
Shangani,test,4,98,0,0
Shangani,test,4,99,0,0
Shangani,test,4,100,0,0
Shangani,test,5,0,49952190,0.07889078126160162
Shangani,test,5,1,120328002,0.19003711519810368
Shangani,test,5,2,152163432,0.2403156304043245
Shangani,test,5,3,132951167,0.20997320506411568
Shangani,test,5,4,89756331,0.14175448715591676
Shangani,test,5,5,49726681,0.07853462908505997
Shangani,test,5,6,23422008,0.03699098097271578
Shangani,test,5,7,9649849,0.01524025526541449
Shangani,test,5,8,3546954,0.00560179588040009
Shangani,test,5,9,1183492,0.00186911942192835
Shangani,test,5,10,361607,5.710952560771406e-4
Shangani,test,5,11,102051,1.6117177482163862e-4
Shangani,test,5,12,27944,4.413267949962146e-5
Shangani,test,5,13,6914,1.0919458418994517e-5
Shangani,test,5,14,1985,3.134961666431026e-6
Shangani,test,5,15,574,9.065329957337072e-7
Shangani,test,5,16,231,3.6482425438063827e-7
Shangani,test,5,17,110,1.7372583541935157e-7
Shangani,test,5,18,41,6.475235683812195e-8
Shangani,test,5,19,13,2.0531235095014276e-8
Shangani,test,5,20,4,6.317303106158239e-9
Shangani,test,5,21,5,7.896628882697799e-9
Shangani,test,5,22,1,1.5793257765395596e-9
Shangani,test,5,23,0,0
Shangani,test,5,24,0,0
Shangani,test,5,25,0,0
Shangani,test,5,26,0,0
Shangani,test,5,27,0,0
Shangani,test,5,28,0,0
Shangani,test,5,29,0,0
Shangani,test,5,30,0,0
Shangani,test,5,31,0,0
Shangani,test,5,32,0,0
Shangani,test,5,33,0,0
Shangani,test,5,34,0,0
Shangani,test,5,35,0,0
Shangani,test,5,36,0,0
Shangani,test,5,37,0,0
Shangani,test,5,38,0,0
Shangani,test,5,39,0,0
Shangani,test,5,40,0,0
Shangani,test,5,41,0,0
Shangani,test,5,42,0,0
Shangani,test,5,43,0,0
Shangani,test,5,44,0,0
Shangani,test,5,45,0,0
Shangani,test,5,46,0,0
Shangani,test,5,47,0,0
Shangani,test,5,48,0,0
Shangani,test,5,49,0,0
Shangani,test,5,50,0,0
Shangani,test,5,51,0,0
Shangani,test,5,52,0,0
Shangani,test,5,53,0,0
Shangani,test,5,54,0,0
Shangani,test,5,55,0,0
Shangani,test,5,56,0,0
Shangani,test,5,57,0,0
Shangani,test,5,58,0,0
Shangani,test,5,59,0,0
Shangani,test,5,60,0,0
Shangani,test,5,61,0,0
Shangani,test,5,62,0,0
Shangani,test,5,63,0,0
Shangani,test,5,64,0,0
Shangani,test,5,65,0,0
Shangani,test,5,66,0,0
Shangani,test,5,67,0,0
Shangani,test,5,68,0,0
Shangani,test,5,69,0,0
Shangani,test,5,70,0,0
Shangani,test,5,71,0,0
Shangani,test,5,72,0,0
Shangani,test,5,73,0,0
Shangani,test,5,74,0,0
Shangani,test,5,75,0,0
Shangani,test,5,76,0,0
Shangani,test,5,77,0,0
Shangani,test,5,78,0,0
Shangani,test,5,79,0,0
Shangani,test,5,80,0,0
Shangani,test,5,81,0,0
Shangani,test,5,82,0,0
Shangani,test,5,83,0,0
Shangani,test,5,84,0,0
Shangani,test,5,85,0,0
Shangani,test,5,86,0,0
Shangani,test,5,87,0,0
Shangani,test,5,88,0,0
Shangani,test,5,89,0,0
Shangani,test,5,90,0,0
Shangani,test,5,91,0,0
Shangani,test,5,92,0,0
Shangani,test,5,93,0,0
Shangani,test,5,94,0,0
Shangani,test,5,95,0,0
Shangani,test,5,96,0,0
Shangani,test,5,97,0,0
Shangani,test,5,98,0,0
Shangani,test,5,99,0,0
Shangani,test,5,100,0,0
Shangani,test,6,0,43533679,0.06875386139229893
Shangani,test,6,1,110048919,0.1738030944570141
Shangani,test,6,2,146129102,0.23078545749117851
Shangani,test,6,3,134235594,0.21200173373329903
Shangani,test,6,4,95565499,0.1509290559185655
Shangani,test,6,5,55914295,0.08830688737053702
Shangani,test,6,6,27973463,0.04417921117497564
Shangani,test,6,7,12336531,0.01948340140137935
Shangani,test,6,8,4866099,0.00768515558189337
Shangani,test,6,9,1740119,0.00274821479094624
Shangani,test,6,10,578566,9.137441972293868e-4
Shangani,test,6,11,183350,2.8956938112852825e-4
Shangani,test,6,12,54747,8.646334828821128e-5
Shangani,test,6,13,15783,2.492649873112387e-5
Shangani,test,6,14,4306,6.800576793779344e-6
Shangani,test,6,15,1151,1.8178039687970332e-6
Shangani,test,6,16,274,4.327352627718394e-7
Shangani,test,6,17,93,1.4687729721817908e-7
Shangani,test,6,18,9,1.4213931988856038e-8
Shangani,test,6,19,3,4.737977329618679e-9
Shangani,test,6,20,4,6.317303106158239e-9
Shangani,test,6,21,0,0
Shangani,test,6,22,0,0
Shangani,test,6,23,0,0
Shangani,test,6,24,0,0
Shangani,test,6,25,0,0
Shangani,test,6,26,0,0
Shangani,test,6,27,0,0
Shangani,test,6,28,0,0
Shangani,test,6,29,0,0
Shangani,test,6,30,0,0
Shangani,test,6,31,0,0
Shangani,test,6,32,0,0
Shangani,test,6,33,0,0
Shangani,test,6,34,0,0
Shangani,test,6,35,0,0
Shangani,test,6,36,0,0
Shangani,test,6,37,0,0
Shangani,test,6,38,0,0
Shangani,test,6,39,0,0
Shangani,test,6,40,0,0
Shangani,test,6,41,0,0
Shangani,test,6,42,0,0
Shangani,test,6,43,0,0
Shangani,test,6,44,0,0
Shangani,test,6,45,0,0
Shangani,test,6,46,0,0
Shangani,test,6,47,0,0
Shangani,test,6,48,0,0
Shangani,test,6,49,0,0
Shangani,test,6,50,0,0
Shangani,test,6,51,0,0
Shangani,test,6,52,0,0
Shangani,test,6,53,0,0
Shangani,test,6,54,0,0
Shangani,test,6,55,0,0
Shangani,test,6,56,0,0
Shangani,test,6,57,0,0
Shangani,test,6,58,0,0
Shangani,test,6,59,0,0
Shangani,test,6,60,0,0
Shangani,test,6,61,0,0
Shangani,test,6,62,0,0
Shangani,test,6,63,0,0
Shangani,test,6,64,0,0
Shangani,test,6,65,0,0
Shangani,test,6,66,0,0
Shangani,test,6,67,0,0
Shangani,test,6,68,0,0
Shangani,test,6,69,0,0
Shangani,test,6,70,0,0
Shangani,test,6,71,0,0
Shangani,test,6,72,0,0
Shangani,test,6,73,0,0
Shangani,test,6,74,0,0
Shangani,test,6,75,0,0
Shangani,test,6,76,0,0
Shangani,test,6,77,0,0
Shangani,test,6,78,0,0
Shangani,test,6,79,0,0
Shangani,test,6,80,0,0
Shangani,test,6,81,0,0
Shangani,test,6,82,0,0
Shangani,test,6,83,0,0
Shangani,test,6,84,0,0
Shangani,test,6,85,0,0
Shangani,test,6,86,0,0
Shangani,test,6,87,0,0
Shangani,test,6,88,0,0
Shangani,test,6,89,0,0
Shangani,test,6,90,0,0
Shangani,test,6,91,0,0
Shangani,test,6,92,0,0
Shangani,test,6,93,0,0
Shangani,test,6,94,0,0
Shangani,test,6,95,0,0
Shangani,test,6,96,0,0
Shangani,test,6,97,0,0
Shangani,test,6,98,0,0
Shangani,test,6,99,0,0
Shangani,test,6,100,0,0
Shangani,test,7,0,34818700,0.05499007041559797
Shangani,test,7,1,94319895,0.14896184141400473
Shangani,test,7,2,135283154,0.21365617224377084
Shangani,test,7,3,134587040,0.21255678146016077
Shangani,test,7,4,103761454,0.1638731389134238
Shangani,test,7,5,65823843,0.10395729196079306
Shangani,test,7,6,35735582,0.05643812579224311
Shangani,test,7,7,17100067,0.0270065765936535
Shangani,test,7,8,7332381,0.01158021831670891
Shangani,test,7,9,2864257,0.00452359491073387
Shangani,test,7,10,1036282,0.00163662687436396
Shangani,test,7,11,352802,5.571892926147097e-4
Shangani,test,7,12,115103,1.8178513485703297e-4
Shangani,test,7,13,35818,5.656829066409395e-5
Shangani,test,7,14,10304,1.6273372801463624e-5
Shangani,test,7,15,3160,4.990669453865008e-6
Shangani,test,7,16,1091,1.7230444222046595e-6
Shangani,test,7,17,332,5.243361578111339e-7
Shangani,test,7,18,109,1.72146509642812e-7
Shangani,test,7,19,50,7.896628882697799e-8
Shangani,test,7,20,41,6.475235683812195e-8
Shangani,test,7,21,33,5.2117750625805475e-8
Shangani,test,7,22,39,6.159370528504283e-8
Shangani,test,7,23,27,4.264179596656811e-8
Shangani,test,7,24,12,1.8951909318474717e-8
Shangani,test,7,25,4,6.317303106158239e-9
Shangani,test,7,26,1,1.5793257765395596e-9
Shangani,test,7,27,4,6.317303106158239e-9
Shangani,test,7,28,1,1.5793257765395596e-9
Shangani,test,7,29,0,0
Shangani,test,7,30,0,0
Shangani,test,7,31,0,0
Shangani,test,7,32,0,0
Shangani,test,7,33,0,0
Shangani,test,7,34,0,0
Shangani,test,7,35,0,0
Shangani,test,7,36,0,0
Shangani,test,7,37,0,0
Shangani,test,7,38,0,0
Shangani,test,7,39,0,0
Shangani,test,7,40,0,0
Shangani,test,7,41,0,0
Shangani,test,7,42,0,0
Shangani,test,7,43,0,0
Shangani,test,7,44,0,0
Shangani,test,7,45,0,0
Shangani,test,7,46,0,0
Shangani,test,7,47,0,0
Shangani,test,7,48,0,0
Shangani,test,7,49,0,0
Shangani,test,7,50,0,0
Shangani,test,7,51,0,0
Shangani,test,7,52,0,0
Shangani,test,7,53,0,0
Shangani,test,7,54,0,0
Shangani,test,7,55,0,0
Shangani,test,7,56,0,0
Shangani,test,7,57,0,0
Shangani,test,7,58,0,0
Shangani,test,7,59,0,0
Shangani,test,7,60,0,0
Shangani,test,7,61,0,0
Shangani,test,7,62,0,0
Shangani,test,7,63,0,0
Shangani,test,7,64,0,0
Shangani,test,7,65,0,0
Shangani,test,7,66,0,0
Shangani,test,7,67,0,0
Shangani,test,7,68,0,0
Shangani,test,7,69,0,0
Shangani,test,7,70,0,0
Shangani,test,7,71,0,0
Shangani,test,7,72,0,0
Shangani,test,7,73,0,0
