condition,epoch,i,x
realsfs,112,2,411201.795186
realsfs,112,3,262866.17649599997
realsfs,112,4,197451.314165
realsfs,112,5,153498.875697
realsfs,112,6,140480.824996
realsfs,112,7,110364.910336
realsfs,112,8,109381.062995
realsfs,112,9,97159.292178
realsfs,112,10,80323.755093
realsfs,112,11,77560.119261
realsfs,112,12,76163.949823
realsfs,112,13,46021.213793
realsfs,112,14,77062.748179
realsfs,112,15,31188.484641
realsfs,112,16,66586.538648
realsfs,112,17,33386.316228
realsfs,112,18,47741.853197
realsfs,112,19,36263.595508
realsfs,112,20,36901.645815
realsfs,112,21,32803.155804
realsfs,112,22,29045.46975
realsfs,112,23,28151.6183
realsfs,112,24,27504.993306
realsfs,115,0,631698440.534714
realsfs,115,1,532687.702331
realsfs,115,2,411198.871772
realsfs,115,3,262873.779743
realsfs,115,4,197427.010416
realsfs,115,5,153542.274661
realsfs,115,6,140382.527746
realsfs,115,7,110475.9498
realsfs,115,8,109309.918481
realsfs,115,9,97145.690983
realsfs,115,10,80430.458435
realsfs,115,11,77459.613953
realsfs,115,12,76186.707768
realsfs,115,13,46109.670785
realsfs,115,14,76903.537243
realsfs,115,15,31351.837351
realsfs,115,16,66464.986387
realsfs,115,17,33458.866013
realsfs,115,18,47706.625036
realsfs,115,19,36276.296432
realsfs,115,20,36894.230323
realsfs,115,21,32801.516735
realsfs,115,22,29044.114867
realsfs,115,23,28153.043174
realsfs,115,24,27507.234853
realsfs,118,0,631698392.292371
realsfs,118,1,532698.617589
realsfs,118,2,411217.511711
realsfs,118,3,262904.989788
realsfs,118,4,197390.57609
realsfs,118,5,153674.292145
realsfs,118,6,140160.11702
realsfs,118,7,110752.004599
realsfs,118,8,109124.107453
realsfs,118,9,97092.382368
realsfs,118,10,80676.888047
realsfs,118,11,77193.269598
realsfs,118,12,76232.17282
realsfs,118,13,46327.840085
realsfs,118,14,76499.385322
realsfs,118,15,31763.039704
realsfs,118,16,66157.360788
realsfs,118,17,33641.818041
realsfs,118,18,47623.127824
realsfs,118,19,36315.757125
realsfs,118,20,36888.016094
realsfs,118,21,32808.798982
realsfs,118,22,29046.059232
realsfs,118,23,28152.028941
realsfs,118,24,27500.546264
realsfs,121,0,631698448.652252
realsfs,121,1,532685.084728
realsfs,121,2,411193.052142
realsfs,121,3,262888.687011
realsfs,121,4,197363.102877
realsfs,121,5,153697.937939
realsfs,121,6,140097.171377
realsfs,121,7,110824.827077
realsfs,121,8,109080.808292
realsfs,121,9,97086.306146
realsfs,121,10,80751.304267
realsfs,121,11,77132.187744
realsfs,121,12,76254.003661
realsfs,121,13,46391.904311
realsfs,121,14,76396.554862
realsfs,121,15,31876.016258
realsfs,121,16,66073.405379
realsfs,121,17,33689.077383
realsfs,121,18,47594.840964
realsfs,121,19,36319.998478
realsfs,121,20,36878.970855
realsfs,121,21,32804.472023
realsfs,121,22,29043.180394
realsfs,121,23,28153.218629
realsfs,121,24,27508.234952
realsfs,124,0,631698098.419914
realsfs,124,1,532776.017955
realsfs,124,2,411327.009513
realsfs,124,3,263061.728961
realsfs,124,4,197261.543475
realsfs,124,5,154244.020766
realsfs,124,6,139231.428553
realsfs,124,7,111919.29804
realsfs,124,8,108330.086097
realsfs,124,9,96839.388954
realsfs,124,10,81754.138542
realsfs,124,11,75999.398597
realsfs,124,12,76425.079417
realsfs,124,13,47325.777825
realsfs,124,14,74620.367366
realsfs,124,15,33679.393397
realsfs,124,16,64723.189306
realsfs,124,17,34487.026294
realsfs,124,18,47250.068756
realsfs,124,19,36497.255591
realsfs,124,20,36869.490834
realsfs,124,21,32847.119496
realsfs,124,22,29058.020122
realsfs,124,23,28146.226985
realsfs,124,24,27461.505243
realsfs,127,0,631698448.599597
realsfs,127,1,532689.259954
realsfs,127,2,411180.565815
realsfs,127,3,262942.233358
realsfs,127,4,197163.169755
realsfs,127,5,154208.078369
realsfs,127,6,139170.185602
realsfs,127,7,111966.534586
realsfs,127,8,108327.722352
realsfs,127,9,96871.508921
realsfs,127,10,81845.473145
realsfs,127,11,76000.447004
realsfs,127,12,76482.911575
realsfs,127,13,47396.731866
realsfs,127,14,74570.508615
realsfs,127,15,33772.25937
realsfs,127,16,64657.441133
realsfs,127,17,34512.951443
realsfs,127,18,47204.375731
realsfs,127,19,36472.375842
realsfs,127,20,36830.500192
realsfs,127,21,32816.286732
realsfs,127,22,29040.956502
realsfs,127,23,28153.398722
realsfs,127,24,27508.523818
realsfs,130,0,631696499.08616
realsfs,130,1,535949.360636
realsfs,130,2,410133.955924
realsfs,130,3,261919.817465
realsfs,130,4,196773.782591
realsfs,130,5,156070.439522
realsfs,130,6,137736.529299
realsfs,130,7,114758.440855
realsfs,130,8,106332.847245
realsfs,130,9,95678.048368
realsfs,130,10,84552.017287
realsfs,130,11,72751.80125
realsfs,130,12,77269.019636
realsfs,130,13,50868.991302
realsfs,130,14,68867.161894
realsfs,130,15,40188.561185
realsfs,130,16,59703.508455
realsfs,130,17,37063.40996
realsfs,130,18,45753.036524
realsfs,130,19,36881.074927
realsfs,130,20,36828.314221
realsfs,130,21,33003.57374
realsfs,130,22,29055.726225
realsfs,130,23,28010.298343
realsfs,130,24,27584.196985
realsfs,133,0,631698335.538911
realsfs,133,1,532784.749531
realsfs,133,2,411127.541906
realsfs,133,3,263058.837965
realsfs,133,4,196751.227753
realsfs,133,5,155402.388317
realsfs,133,6,137068.031914
realsfs,133,7,114618.137233
realsfs,133,8,106594.701096
realsfs,133,9,96119.690209
realsfs,133,10,84948.829539
realsfs,133,11,72774.178226
realsfs,133,12,77075.901234
realsfs,133,13,50701.832029
realsfs,133,14,68432.85617
realsfs,133,15,40268.917958
realsfs,133,16,59737.336207
realsfs,133,17,37309.717137
realsfs,133,18,45936.964194
realsfs,133,19,36929.390882
realsfs,133,20,36698.804753
realsfs,133,21,32838.586061
realsfs,133,22,29031.936377000002
realsfs,133,23,28170.219389
realsfs,133,24,27516.685011
realsfs,136,0,631698434.619615
realsfs,136,1,532720.496003
realsfs,136,2,411140.812909
realsfs,136,3,263057.207564
realsfs,136,4,196720.668715
realsfs,136,5,155375.854003
realsfs,136,6,137036.03849
realsfs,136,7,114628.569098
realsfs,136,8,106594.388246
realsfs,136,9,96115.387514
realsfs,136,10,84974.027572
realsfs,136,11,72744.168282
realsfs,136,12,77074.218983
realsfs,136,13,50739.899287
realsfs,136,14,68374.437128
realsfs,136,15,40348.337183
realsfs,136,16,59699.802974
realsfs,136,17,37348.638679
realsfs,136,18,45928.968764
realsfs,136,19,36935.461784
realsfs,136,20,36699.685797
realsfs,136,21,32843.047779
realsfs,136,22,29032.960017
realsfs,136,23,28157.750409
realsfs,136,24,27507.553207
realsfs,139,0,631698378.151215
realsfs,139,1,532824.180618
realsfs,139,2,411082.863122
realsfs,139,3,263032.747917
realsfs,139,4,196726.332873
realsfs,139,5,155453.102787
realsfs,139,6,136959.761872
realsfs,139,7,114728.562486
realsfs,139,8,106529.473946
realsfs,139,9,96021.956176
realsfs,139,10,85170.58284
realsfs,139,11,72543.635678
realsfs,139,12,77103.005512
realsfs,139,13,51046.032865
realsfs,139,14,67841.1129
realsfs,139,15,40906.726945
realsfs,139,16,59261.512767
realsfs,139,17,37590.023786
realsfs,139,18,45823.286649
realsfs,139,19,36977.472858
realsfs,139,20,36692.321184
realsfs,139,21,32839.611098
realsfs,139,22,29027.926656
realsfs,139,23,28166.680179
realsfs,139,24,27505.935072
realsfs,142,0,631698443.099038
realsfs,142,1,532689.20505
realsfs,142,2,411158.480591
realsfs,142,3,263073.386676
realsfs,142,4,196697.404775
realsfs,142,5,155428.661277
realsfs,142,6,136917.248784
realsfs,142,7,114768.770336
realsfs,142,8,106541.251805
realsfs,142,9,96018.088761
realsfs,142,10,85234.190124
realsfs,142,11,72471.865115
realsfs,142,12,77085.713948
realsfs,142,13,51126.64533
realsfs,142,14,67681.809744
realsfs,142,15,41084.102801
realsfs,142,16,59147.862678
realsfs,142,17,37667.629313
realsfs,142,18,45784.521128
realsfs,142,19,36978.690944
realsfs,142,20,36685.134654
realsfs,142,21,32847.804458
realsfs,142,22,29036.659731
realsfs,142,23,28155.77624
realsfs,142,24,27508.996699
realsfs,145,0,631698439.299097
realsfs,145,1,532688.932213
realsfs,145,2,411160.741758
realsfs,145,3,263076.207181
realsfs,145,4,196692.107729
realsfs,145,5,155443.475171
realsfs,145,6,136890.119373
realsfs,145,7,114801.159321
realsfs,145,8,106527.418318
realsfs,145,9,95992.072718
realsfs,145,10,85302.024818
realsfs,145,11,72405.345281
realsfs,145,12,77086.730852
realsfs,145,13,51226.715595
realsfs,145,14,67502.935572
realsfs,145,15,41272.879752
realsfs,145,16,59004.139677
realsfs,145,17,37749.379688
realsfs,145,18,45747.709617
realsfs,145,19,36991.002961
realsfs,145,20,36682.024022
realsfs,145,21,32848.502205
realsfs,145,22,29036.653651
realsfs,145,23,28155.689193
realsfs,145,24,27509.734237
realsfs,148,0,631698444.249012
realsfs,148,1,532689.1254
realsfs,148,2,411159.558887
realsfs,148,3,263075.461758
realsfs,148,4,196686.245764
realsfs,148,5,155452.470851
realsfs,148,6,136869.889239
realsfs,148,7,114823.103417
realsfs,148,8,106517.193047
realsfs,148,9,95972.779672
realsfs,148,10,85350.856493
realsfs,148,11,72358.09568
realsfs,148,12,77087.328434
realsfs,148,13,51299.520437
realsfs,148,14,67374.483423
realsfs,148,15,41409.65943
realsfs,148,16,58901.331423
realsfs,148,17,37809.273942
realsfs,148,18,45722.313845
realsfs,148,19,37000.811631
realsfs,148,20,36680.314286
realsfs,148,21,32848.960388
realsfs,148,22,29036.032439
realsfs,148,23,28154.655492
realsfs,148,24,27509.285608
realsfs,151,0,631698433.736319
realsfs,151,1,532690.569903
realsfs,151,2,411162.175522
realsfs,151,3,263079.973472
realsfs,151,4,196681.976278
realsfs,151,5,155472.023064
realsfs,151,6,136839.617448
realsfs,151,7,114861.736264
realsfs,151,8,106501.450836
realsfs,151,9,95939.781172
realsfs,151,10,85433.599904
realsfs,151,11,72277.795023
realsfs,151,12,77086.648811
realsfs,151,13,51423.270099
realsfs,151,14,67153.997117
realsfs,151,15,41641.73734
realsfs,151,16,58723.446536
realsfs,151,17,37909.547319
realsfs,151,18,45676.232868
realsfs,151,19,37015.421637
realsfs,151,20,36675.878263
realsfs,151,21,32849.624804
realsfs,151,22,29036.384634
realsfs,151,23,28155.631862
realsfs,151,24,27510.743505
realsfs,154,0,631698447.344138
realsfs,154,1,532688.792532
realsfs,154,2,411158.267495
realsfs,154,3,263077.12484
realsfs,154,4,196675.833196
realsfs,154,5,155477.085245
realsfs,154,6,136823.598337
realsfs,154,7,114876.550279
realsfs,154,8,106493.353469
realsfs,154,9,95924.038541
realsfs,154,10,85470.345268
realsfs,154,11,72242.602616
realsfs,154,12,77086.802502
realsfs,154,13,51479.936708
realsfs,154,14,67057.089406
realsfs,154,15,41747.181911
realsfs,154,16,58646.128465
realsfs,154,17,37956.221885
realsfs,154,18,45657.592956
realsfs,154,19,37023.382644
realsfs,154,20,36674.765163
realsfs,154,21,32850.002653
realsfs,154,22,29035.73571
realsfs,154,23,28154.311264
realsfs,154,24,27508.912777
realsfs,157,0,631698411.89894
realsfs,157,1,532693.364576
realsfs,157,2,411167.175042
realsfs,157,3,263089.542684
realsfs,157,4,196672.526405
realsfs,157,5,155514.411303
realsfs,157,6,136774.460729
realsfs,157,7,114945.419258
realsfs,157,8,106469.233721
realsfs,157,9,95863.345855
realsfs,157,10,85619.908307
realsfs,157,11,72099.410505
realsfs,157,12,77080.780953
realsfs,157,13,51705.818982
realsfs,157,14,66653.533771
realsfs,157,15,42168.515073
realsfs,157,16,58319.502885
realsfs,157,17,38137.88712
realsfs,157,18,45571.90893
realsfs,157,19,37049.017926
realsfs,157,20,36665.866307
realsfs,157,21,32851.07289
realsfs,157,22,29036.793003
realsfs,157,23,28157.407816
realsfs,157,24,27514.197021
realsfs,160,0,631698450.083184
realsfs,160,1,532688.51185
realsfs,160,2,411156.887959
realsfs,160,3,263080.044818
realsfs,160,4,196661.710668
realsfs,160,5,155511.415238
realsfs,160,6,136759.731063
realsfs,160,7,114950.503708
realsfs,160,8,106462.060558
realsfs,160,9,95851.507346
realsfs,160,10,85643.087592
realsfs,160,11,72078.253084
realsfs,160,12,77082.000121
realsfs,160,13,51744.667649
realsfs,160,14,66594.39848
realsfs,160,15,42238.98417
realsfs,160,16,58273.451451
realsfs,160,17,38170.657111
realsfs,160,18,45562.7862
realsfs,160,19,37056.171363
realsfs,160,20,36666.44892
realsfs,160,21,32851.595126
realsfs,160,22,29035.455083
realsfs,160,23,28154.085984
realsfs,160,24,27508.501276
realsfs,163,0,631698093.516724
realsfs,163,1,532739.772996
realsfs,163,2,411254.284039
realsfs,163,3,263192.928523
realsfs,163,4,196674.169124
realsfs,163,5,155755.808467
realsfs,163,6,136487.085665
realsfs,163,7,115365.588833
realsfs,163,8,106367.145413
realsfs,163,9,95398.6841
realsfs,163,10,86665.688368
realsfs,163,11,71146.245228
realsfs,163,12,76958.52496
realsfs,163,13,53370.296458
realsfs,163,14,63738.136477
realsfs,163,15,45200.295984
realsfs,163,16,55950.891708
realsfs,163,17,39452.940304
realsfs,163,18,44942.548526
realsfs,163,19,37231.399169
realsfs,163,20,36597.769683
realsfs,163,21,32859.178879
realsfs,163,22,29046.645377
realsfs,163,23,28184.889756
realsfs,163,24,27558.56524
realsfs,166,0,631698449.704826
realsfs,166,1,532689.310555
realsfs,166,2,411153.739494
realsfs,166,3,263099.243746
realsfs,166,4,196591.989581
realsfs,166,5,155691.763757
realsfs,166,6,136429.365383
realsfs,166,7,115330.279334
realsfs,166,8,106340.195371
realsfs,166,9,95375.434795
realsfs,166,10,86678.214844
realsfs,166,11,71141.007688
realsfs,166,12,76973.428425
realsfs,166,13,53419.745878
realsfs,166,14,63727.019652
realsfs,166,15,45278.497385
realsfs,166,16,55957.187779
realsfs,166,17,39506.547682
realsfs,166,18,44968.457721
realsfs,166,19,37259.872357
realsfs,166,20,36613.193225
realsfs,166,21,32862.007996
realsfs,166,22,29034.204835
realsfs,166,23,28154.30434
realsfs,166,24,27508.283353
realsfs,169,0,631697913.330449
realsfs,169,1,533011.161612
realsfs,169,2,411542.028324
realsfs,169,3,263244.537242
realsfs,169,4,196507.082566
realsfs,169,5,155621.213513
realsfs,169,6,136116.670592
realsfs,169,7,115339.832476
realsfs,169,8,106315.761123
realsfs,169,9,95017.530008
realsfs,169,10,87408.28949
realsfs,169,11,70731.016616
realsfs,169,12,76880.237182
realsfs,169,13,54717.656163
realsfs,169,14,61819.899827
realsfs,169,15,47333.815677
realsfs,169,16,54328.450383
realsfs,169,17,40348.904323
realsfs,169,18,44434.34342
realsfs,169,19,37323.96497
realsfs,169,20,36553.429297
realsfs,169,21,32927.546091
realsfs,169,22,29146.356152
realsfs,169,23,28250.942533
realsfs,169,24,27398.999971
realsfs,172,0,631698452.67563
realsfs,172,1,532686.24082
realsfs,172,2,411151.243423
realsfs,172,3,263108.692547
realsfs,172,4,196561.163531
realsfs,172,5,155772.958277
realsfs,172,6,136285.512284
realsfs,172,7,115468.708523
realsfs,172,8,106378.682082
realsfs,172,9,94991.106986
realsfs,172,10,87350.581453
realsfs,172,11,70620.393994
realsfs,172,12,76748.343214
realsfs,172,13,54675.529739
realsfs,172,14,61707.305329
realsfs,172,15,47391.921472
realsfs,172,16,54340.721266
realsfs,172,17,40457.504336
realsfs,172,18,44534.789188
realsfs,172,19,37407.844815
realsfs,172,20,36574.878087
realsfs,172,21,32870.474196
realsfs,172,22,29033.663661
realsfs,172,23,28153.579378
realsfs,172,24,27508.485768
realsfs,175,0,631698715.131172
realsfs,175,1,532430.239215
realsfs,175,2,411086.18762
realsfs,175,3,263130.12482
realsfs,175,4,196537.032734
realsfs,175,5,155769.028176
realsfs,175,6,136247.558364
realsfs,175,7,115562.535354
realsfs,175,8,106519.343966
realsfs,175,9,94855.395307
realsfs,175,10,87632.582479
realsfs,175,11,70354.540998
realsfs,175,12,76501.152017
realsfs,175,13,55251.523441
realsfs,175,14,60781.287332
realsfs,175,15,48428.325726
realsfs,175,16,53673.785551
realsfs,175,17,40909.010185
realsfs,175,18,44271.542559
realsfs,175,19,37395.415623
realsfs,175,20,36515.228384
realsfs,175,21,32922.784662
realsfs,175,22,29110.285093
realsfs,175,23,28150.888087
realsfs,175,24,27482.071135
realsfs,178,0,631698469.087562
realsfs,178,1,532657.739219
realsfs,178,2,411155.087894
realsfs,178,3,263131.734207
realsfs,178,4,196552.550228
realsfs,178,5,155782.617186
realsfs,178,6,136221.410465
realsfs,178,7,115502.537805
realsfs,178,8,106452.258973
realsfs,178,9,94806.898902
realsfs,178,10,87667.940114
realsfs,178,11,70399.71471
realsfs,178,12,76564.43658
realsfs,178,13,55317.785465
realsfs,178,14,60706.51775
realsfs,178,15,48435.628197
realsfs,178,16,53572.692987
realsfs,178,17,40926.151859
realsfs,178,18,44308.059102
realsfs,178,19,37466.961584
realsfs,178,20,36550.888701
realsfs,178,21,32888.634022
realsfs,178,22,29043.209561
realsfs,178,23,28140.989442
realsfs,178,24,27511.467486
realsfs,181,0,631698463.653386
realsfs,181,1,532678.145392
realsfs,181,2,411149.871755
realsfs,181,3,263104.071029
realsfs,181,4,196543.521019
realsfs,181,5,155804.529593
realsfs,181,6,136238.587774
realsfs,181,7,115511.280917
realsfs,181,8,106449.13847
realsfs,181,9,94754.606556
realsfs,181,10,87708.225339
realsfs,181,11,70379.973315
realsfs,181,12,76557.44072
realsfs,181,13,55435.392176
realsfs,181,14,60544.776355
realsfs,181,15,48581.40784
realsfs,181,16,53427.808123
realsfs,181,17,40994.005243
realsfs,181,18,44286.744864
realsfs,181,19,37494.681648
realsfs,181,20,36550.692776
realsfs,181,21,32876.270781
realsfs,181,22,29035.569417
realsfs,181,23,28155.849917
realsfs,181,24,27506.755596
realsfs,184,0,631698456.447898
realsfs,184,1,532685.396677
realsfs,184,2,411147.924283
realsfs,184,3,263107.750412
realsfs,184,4,196547.13087
realsfs,184,5,155807.819776
realsfs,184,6,136233.348432
realsfs,184,7,115508.172028
realsfs,184,8,106450.225497
realsfs,184,9,94734.134074
realsfs,184,10,87733.502654
realsfs,184,11,70366.963304
realsfs,184,12,76545.19511
realsfs,184,13,55493.289791
realsfs,184,14,60460.805968
realsfs,184,15,48665.833431
realsfs,184,16,53360.784292
realsfs,184,17,41032.828507
realsfs,184,18,44271.150558
realsfs,184,19,37503.416062
realsfs,184,20,36549.74082
realsfs,184,21,32874.982822
realsfs,184,22,29033.233123
realsfs,184,23,28155.009389
realsfs,184,24,27507.914222
realsfs,187,0,631698470.110947
realsfs,187,1,532679.629545
realsfs,187,2,411137.456565
realsfs,187,3,263102.794207
realsfs,187,4,196543.946421
realsfs,187,5,155811.905616
realsfs,187,6,136231.437933
realsfs,187,7,115514.360125
realsfs,187,8,106464.671132
realsfs,187,9,94706.425081
realsfs,187,10,87779.031388
realsfs,187,11,70341.653892
realsfs,187,12,76517.246011
realsfs,187,13,55589.90159
realsfs,187,14,60312.426549
realsfs,187,15,48811.992082
realsfs,187,16,53243.903627
realsfs,187,17,41097.895455
realsfs,187,18,44239.071721
realsfs,187,19,37514.315528
realsfs,187,20,36547.385994
realsfs,187,21,32877.103599
realsfs,187,22,29035.3093
realsfs,187,23,28156.362745
realsfs,187,24,27506.662949
realsfs,190,0,631698452.140261
realsfs,190,1,532688.165331
realsfs,190,2,411149.853406
realsfs,190,3,263110.296776
realsfs,190,4,196545.744831
realsfs,190,5,155811.744281
realsfs,190,6,136225.447101
realsfs,190,7,115510.199549
realsfs,190,8,106464.027173
realsfs,190,9,94689.083567
realsfs,190,10,87794.293805
realsfs,190,11,70329.748327
realsfs,190,12,76505.830944
realsfs,190,13,55632.949338
realsfs,190,14,60253.919522
realsfs,190,15,48877.900529
realsfs,190,16,53199.771321
realsfs,190,17,41128.786162
realsfs,190,18,44228.009959
realsfs,190,19,37519.411744
realsfs,190,20,36545.026881
realsfs,190,21,32875.068165
realsfs,190,22,29032.649037
realsfs,190,23,28154.543956
realsfs,190,24,27508.388032
realsfs,193,0,631698532.2019
realsfs,193,1,532650.581994
realsfs,193,2,411092.67153
realsfs,193,3,263076.882731
realsfs,193,4,196530.406133
realsfs,193,5,155825.832102
realsfs,193,6,136231.161689
realsfs,193,7,115537.959833
realsfs,193,8,106519.572696
realsfs,193,9,94625.700514
realsfs,193,10,87927.093919
realsfs,193,11,70267.539284
realsfs,193,12,76425.009521
realsfs,193,13,55895.062795
realsfs,193,14,59839.977189
realsfs,193,15,49269.368297
realsfs,193,16,52871.061537
realsfs,193,17,41298.789855
realsfs,193,18,44132.950464
realsfs,193,19,37546.033065
realsfs,193,20,36539.974947
realsfs,193,21,32885.617806
realsfs,193,22,29043.560835
realsfs,193,23,28163.318584
realsfs,193,24,27504.670782
realsfs,196,0,631698450.007288
realsfs,196,1,532689.055508
realsfs,196,2,411150.922665
realsfs,196,3,263112.203397
realsfs,196,4,196542.342168
realsfs,196,5,155820.819726
realsfs,196,6,136211.470643
realsfs,196,7,115514.159561
realsfs,196,8,106497.412597
realsfs,196,9,94594.193569
realsfs,196,10,87924.199057
realsfs,196,11,70253.726149
realsfs,196,12,76416.918825
realsfs,196,13,55932.825516
realsfs,196,14,59809.651899
